Geneset_type	Geneset	Number_drivers	p	adjp	OR	eOR	Switched_genes
Pathway	KEGG_CHEMOKINE_SIGNALING_PATHWAY	19	0.6636897020426488	1.0	0.9029629597379062	0.949409657491684	ADCY1,ADCY4,ADCY5,ADCY6,ADRBK2,AKT1,AKT2,CCL16,CCL17,CCL20,CCL28,CCL3L1,CCL3L3,CCL7,CCR8,CCR9,CDC42,CRK,CRKL,CSK,CXCL16,CXCR3,CXCR5,CXCR6,ELMO1,GNAI1,GNAI2,GNB1,GNB5,GNG4,GRB2,JAK2,MAP2K1,NFKB1,NFKBIB,PAK1,PARD3,PIK3CG,PIK3R2,PIK3R3,PLCB1,PREX1,PRKCZ,PTK2,PXN,RAC1,RAP1A,RAP1B,RASGRP2,RELA,RHOA,SHC2,SOS1,SOS2,STAT3,TIAM1,TIAM2,VAV3,XCR1
Pathway	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	11	0.7648580519634851	1.0	0.7462002271801342	0.8636543797066983	CDIPT,CDS2,DGKA,DGKG,DGKH,DGKI,DGKZ,IMPA1,IMPA2,INPP4A,INPP5B,INPP5D,INPP5E,IPPK,ITPR3,OCRL,PI4KA,PI4KB,PIK3C3,PIK3CG,PIK3R2,PIK3R3,PIP4K2C,PIP5K1B,PLCB1,PLCD1
Pathway	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0	0.9999938597131097	1.0	0.13072681540558373	0.16290512494984247	ADORA1,ADORA2A,ADORA3,BDKRB2,CALCRL,CHRNA1,CHRNA10,CHRNA3,CHRNA5,CHRNB1,CHRNB4,CYSLTR1,DRD2,EDNRB,F2RL2,FPR2,GABRA2,GABRB2,GABRB3,GABRP,GABRR2,GHR,GPR156,GRID1,GRIK2,GRIK3,GRIK5,GRIN3A,GRM6,GRM8,HRH1,HRH2,HTR2A,HTR2B,HTR7,LEPR,LPAR1,LPAR2,LTB4R,LTB4R2,MCHR1,NPY1R,OPRL1,P2RX1,P2RX4,P2RX6,P2RY2,PARD3,PPYR1,PRLR,PRSS3,PTAFR,PTGFR,PTH1R,PTH2R,S1PR1,S1PR5,SCTR,TACR2,TBXA2R,THRA,TRPV1,VIPR1,VIPR2
Pathway	KEGG_CELL_CYCLE	24	0.002591325691428399	1.0	2.4676960438448226	2.5362101596579296	ABL1,ANAPC10,ANAPC2,ANAPC4,ANAPC5,BUB1,BUB3,CCNB1,CCNB2,CCND3,CCNE1,CDC20,CDC25A,CDC27,CDK1,CDK2,CDK6,CDK7,CDKN2A,CDKN2B,CDKN2C,CREBBP,CUL1,FZR1,GADD45A,HDAC2,MAD2L1,MCM2,MCM3,MCM4,MCM5,MDM2,ORC3L,ORC4L,PRKDC,RBL2,SKP2,SMAD2,SMAD3,STAG2,TFDP1,TFDP2,TGFB2,TP53,TTK,WEE1,YWHAE,YWHAH,ZBTB17
Pathway	KEGG_OOCYTE_MEIOSIS	9	0.7153869270372708	1.0	0.8329436260236682	0.9110107308663797	ADCY1,ADCY4,ADCY5,ADCY6,ANAPC10,ANAPC2,ANAPC4,ANAPC5,AR,BUB1,CAMK2A,CAMK2G,CCNB1,CCNB2,CCNE1,CDC20,CDC27,CDK1,CDK2,CHP,CUL1,FBXO43,FBXO5,IGF1R,ITPR3,MAD2L1,MAP2K1,PPP1CB,PPP2R1A,PPP2R1B,PPP2R5B,PPP2R5C,PPP3CB,PPP3CC,REC8,RPS6KA1,RPS6KA3,SLK,SPDYA,YWHAE,YWHAH
Pathway	KEGG_P53_SIGNALING_PATHWAY	14	2.0040187884557374e-4	0.2627268631665472	3.913573549086562	4.037455755718739	APAF1,BBC3,CASP8,CASP9,CCNB1,CCNB2,CCND3,CCNE1,CCNG1,CCNG2,CDK1,CDK2,CDK6,CDKN2A,DDB2,FAS,GADD45A,MDM2,MDM4,SERPINE1,SESN1,SESN3,SIAH1,TP53,TP53I3,TSC2
Pathway	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	11	0.05561535699520336	1.0	1.7546787330896563	1.8186380685720323	ANAPC10,ANAPC2,ANAPC4,ANAPC5,BRCA1,CDC20,CDC27,CUL1,CUL2,CUL7,DDB2,ERCC8,FBXW8,FZR1,HERC1,HERC3,HERC4,KEAP1,MDM2,MGRN1,NEDD4L,PIAS1,PIAS3,PPIL2,SAE1,SIAH1,SKP2,SMURF1,SMURF2,SYVN1,TRIM32,TRIM37,UBA1,UBA3,UBE2A,UBE2D3,UBE2D4,UBE2E1,UBE2E2,UBE2E3,UBE2J1,UBE2L3,UBE2Q2,UBE2W,UBOX5,WWP2,XIAP
Pathway	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0	0.31739159164453035	1.0	1.563955572206677	1.7970390715278592	GOSR1,SNAP23,STX16,STX17,STX2,STX3,STX5,VAMP1,VAMP4,VAMP7,VTI1A
Pathway	KEGG_REGULATION_OF_AUTOPHAGY	0	0.27400281810148924	1.0	1.7112335088897754	1.9636879173145523	ATG4A,ATG4B,ATG4D,ATG5,BECN1,GABARAPL1,PIK3C3,ULK2
Pathway	KEGG_LYSOSOME	1	0.8822677665143717	1.0	0.6186636849793294	0.6922374660817082	ABCA2,ABCB9,ACP2,ACP5,AP1S2,AP1S3,AP3B2,AP3M1,AP3S2,AP4B1,AP4S1,ARSA,ARSG,ASAH1,ATP6AP1,ATP6V0A1,ATP6V0A4,ATP6V0C,ATP6V1H,CD68,CLN3,CTNS,CTSB,CTSC,CTSE,CTSH,CTSK,CTSL1,DNASE2B,GAA,GALNS,GBA,GGA1,GGA3,GLB1,GUSB,HYAL1,IDS,LAMP1,LAMP2,LAPTM4B,LGMN,LIPA,MANBA,NAGA,NAGPA,NEU1,PLA2G15,PPT1,SCARB2,SGSH,SLC11A1,SLC11A2,SMPD1,SORT1,SUMF1
Pathway	KEGG_ENDOCYTOSIS	19	0.3561095889444332	1.0	1.1683680331626882	1.2165656565656566	ACAP3,ADRBK2,AGAP1,AP2A2,AP2M1,ARAP1,ARAP3,ARFGAP2,ASAP2,ASAP3,CDC42,CHMP5,DAB2,DNAJC6,DNM1L,DNM2,EHD1,EHD2,EHD3,EPN1,EPN2,EPN3,EPS15,ERBB3,ERBB4,FAM125A,FGFR2,FGFR3,FGFR4,FLT1,HLA-A,HSPA1A,HSPA1L,HSPA2,HSPA6,HSPA8,IGF1R,IQSEC1,IQSEC2,IQSEC3,KIT,LDLRAP1,MDM2,NEDD4L,PARD3,PARD6A,PARD6G,PDCD6IP,PDGFRA,PIP5K1B,PRKCZ,PSD4,RAB11FIP3,RAB11FIP4,RAB5A,RAB5B,RAB5C,RABEP1,RET,RNF41,RUFY1,SH3GL1,SH3GL2,SH3GL3,SH3KBP1,SMAP1,SMURF1,SMURF2,SRC,USP8,VTA1,ZFYVE20
Pathway	KEGG_PEROXISOME	5	0.21983835276723884	1.0	1.524065244271458	1.6379516828412142	ABCD1,ABCD3,ABCD4,ACAA1,ACOX1,ACOX3,ACSL1,ACSL3,ACSL4,AMACR,BAAT,CAT,DDO,DECR2,ECH1,EPHX2,FAR2,GNPAT,HACL1,HMGCL,IDH1,IDH2,MPV17,MPV17L,MVK,NUDT12,PAOX,PECI,PECR,PEX11A,PEX11B,PEX11G,PEX13,PEX14,PEX19,PEX26,PEX3,PXMP4,SCP2,SLC27A2,SOD2
Pathway	KEGG_MTOR_SIGNALING_PATHWAY	11	0.051866388536420956	1.0	2.393346896585931	2.562500804841929	AKT1,AKT2,CAB39L,EIF4B,EIF4E,EIF4E2,HIF1A,MLST8,PIK3CG,PIK3R2,PIK3R3,RPS6KA1,RPS6KA3,RPS6KB2,STRADA,TSC2,ULK2,VEGFA,VEGFB
Pathway	KEGG_APOPTOSIS	12	1.6240168104916184e-4	0.2132334072175495	3.5260921446329485	3.6243167719677785	AIFM1,AKT1,AKT2,APAF1,BCL2L1,CAPN1,CAPN2,CASP10,CASP6,CASP7,CASP8,CASP9,CFLAR,CHP,CSF2RB,DFFA,DFFB,EXOG,FAS,IL1RAP,IL3RA,MAP3K14,MYD88,NFKB1,PIK3CG,PIK3R2,PIK3R3,PPP3CB,PPP3CC,PRKAR1A,PRKAR1B,RELA,RIPK1,TNF,TNFRSF10C,TP53,TRAF2,XIAP
Pathway	KEGG_CARDIAC_MUSCLE_CONTRACTION	0	0.9262036623875107	1.0	0.46418903138311124	0.5758551125416506	ATP1B1,ATP2A2,CACNA1F,CACNA2D2,CACNA2D3,CACNA2D4,CACNB3,CACNB4,FXYD2,SLC9A6,TPM1,TPM4,UQCRC1
Pathway	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	9	0.8568075200562316	1.0	0.6526205054184392	0.7300651533696425	ACTA2,ADCY1,ADCY4,ADCY5,ADCY6,ADORA2A,ARHGEF1,CACNA1F,CALCRL,CALD1,GNA12,GNAS,GUCY1A3,GUCY1B3,ITPR3,JMJD7-PLA2G4B,KCNMB2,MAP2K1,MYL6,MYLK,NPR2,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,PLCB1,PPP1CB,PPP1R12A,PRKCH,RHOA
Pathway	KEGG_WNT_SIGNALING_PATHWAY	26	0.2615051861545333	1.0	1.2978413043663928	1.3564161834892177	AXIN1,AXIN2,CAMK2A,CAMK2G,CCND3,CHP,CREBBP,CSNK1A1,CSNK1E,CTBP1,CTNNB1,CTNNBIP1,CUL1,DAAM1,DVL2,DVL3,FOSL1,FZD3,LEF1,MAP3K7,NFATC4,NKD2,NLK,PLCB1,PORCN,PPARD,PPP2R1A,PPP2R1B,PPP2R5B,PPP2R5C,PPP3CB,PPP3CC,PSEN1,RAC1,RHOA,SENP2,SIAH1,SMAD2,SMAD3,TBL1XR1,TP53,VANGL1,WNT10B,WNT4,WNT5B
Pathway	KEGG_DORSO_VENTRAL_AXIS_FORMATION	7	0.37686137631576644	1.0	1.5853297681398948	1.937482648090659	GRB2,MAP2K1,PIWIL4,SOS1,SOS2,SPIRE1
Pathway	KEGG_NOTCH_SIGNALING_PATHWAY	6	0.44612216490516154	1.0	1.2426565126108893	1.4319095779502733	ADAM17,APH1A,CREBBP,CTBP1,DTX2,DTX3,DVL2,DVL3,HDAC2,MFNG,NUMB,NUMBL,PSEN1,PSEN2
Pathway	KEGG_HEDGEHOG_SIGNALING_PATHWAY	4	0.7970838490699167	1.0	0.6725792789945692	0.8320545887884031	BMP4,CSNK1A1,CSNK1E,CSNK1G1,CSNK1G3,GLI3,LRP2,PTCH2,RAB23,STK36,SUFU,WNT10B,WNT4,WNT5B
Pathway	KEGG_TGF_BETA_SIGNALING_PATHWAY	13	0.2904914829084374	1.0	1.3702509590112102	1.4736266597240302	ACVR1C,ACVR2A,ACVR2B,AMHR2,BMP4,BMPR1A,BMPR1B,BMPR2,CDKN2B,CREBBP,CUL1,INHBA,LEFTY1,PPP2R1A,PPP2R1B,RBL2,RHOA,RPS6KB2,SMAD1,SMAD2,SMAD3,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,SP1,TFDP1,TGFB2,THBS3,TNF,ZFYVE16
Pathway	KEGG_AXON_GUIDANCE	21	0.22930291969469352	1.0	1.372934469523117	1.4416259153406845	ABL1,ABLIM2,ABLIM3,CDC42,CFL2,CHP,EPHA3,EPHB1,EPHB2,EPHB6,FES,GNAI1,GNAI2,ITGB1,L1CAM,LIMK1,LIMK2,NCK2,NFATC4,NRP1,PAK1,PAK3,PAK4,PAK6,PAK7,PLXNA1,PLXNA2,PLXNB1,PLXNB3,PPP3CB,PPP3CC,PTK2,RAC1,RASA1,RGS3,RHOA,ROBO2,ROBO3,SEMA3B,SEMA3C,SEMA3F,SEMA4A,SEMA4B,SEMA4C,SEMA4D,SEMA4G,SEMA5B,SEMA6A,SEMA6B,SLIT3,SRGAP3
Pathway	KEGG_VEGF_SIGNALING_PATHWAY	13	0.3626264965941939	1.0	1.285080990475932	1.4021689182979507	AKT1,AKT2,CASP9,CDC42,CHP,JMJD7-PLA2G4B,MAP2K1,MAPK11,NFATC4,NOS3,PIK3CG,PIK3R2,PIK3R3,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,PPP3CB,PPP3CC,PTGS2,PTK2,PXN,RAC1,SHC2,SRC,VEGFA
Pathway	KEGG_FOCAL_ADHESION	26	0.0017578643501193895	1.0	2.1818076723372046	2.2252782987216326	ACTB,ACTG1,ACTN1,AKT1,AKT2,CAPN2,CAV1,CAV3,CCND3,CDC42,CHAD,COL6A2,CRK,CRKL,CTNNB1,DIAPH1,DOCK1,ELK1,ERBB2,FLNB,FLNC,FLT1,GRB2,IGF1R,ILK,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA7,ITGA8,ITGB1,ITGB4,ITGB8,LAMA1,LAMA2,LAMB1,LAMB3,LAMC3,MAP2K1,MYL12A,MYL5,MYLK,PAK1,PAK3,PAK4,PAK6,PAK7,PARVB,PDGFA,PDGFC,PDGFD,PDGFRA,PIK3CG,PIK3R2,PIK3R3,PPP1CB,PPP1R12A,PTK2,PXN,RAC1,RAP1A,RAP1B,RELN,RHOA,SHC2,SOS1,SOS2,SRC,THBS3,TLN2,TNC,VASP,VAV3,VCL,VEGFA,VEGFB,XIAP
Pathway	KEGG_ECM_RECEPTOR_INTERACTION	4	0.6438476631578562	1.0	0.9091973572641286	1.015339171892004	CD44,CD47,CHAD,COL6A2,GP6,HMMR,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA7,ITGA8,ITGB1,ITGB4,ITGB8,LAMA1,LAMA2,LAMB1,LAMB3,LAMC3,RELN,SDC2,SDC4,THBS3,TNC
Pathway	KEGG_CELL_ADHESION_MOLECULES_CAMS	6	0.7054874249180267	1.0	0.8510682303901361	0.9173512896386216	CADM1,CADM3,CD276,CD28,CD34,CD4,CD40,CD40LG,CD6,CD8B,CDH2,CDH3,CLDN10,CLDN11,CLDN15,CLDN18,CLDN2,CLDN7,CNTN2,CNTNAP1,F11R,HLA-A,HLA-DMB,HLA-DQB1,HLA-DRB1,ICAM2,ICOS,ICOSLG,ITGA8,ITGB1,ITGB8,L1CAM,MAG,NEO1,NFASC,NLGN1,NLGN4X,NRCAM,NRXN2,NRXN3,PDCD1,PDCD1LG2,PTPRF,PVR,PVRL2,SDC2,SDC4,SELP,SPN,VCAN
Pathway	KEGG_ADHERENS_JUNCTION	22	0.55363069450401	1.0	1.0256506434682768	1.144494361419272	ACTB,ACTG1,ACTN1,BAIAP2,CDC42,CREBBP,CTNNB1,CTNND1,ERBB2,FARP2,FGFR1,IGF1R,INSR,LEF1,LMO7,MAP3K7,NLK,PARD3,PTPN1,PTPN6,PTPRF,PVRL2,RAC1,RHOA,SMAD2,SMAD3,SORBS1,SRC,TJP1,VCL,YES1
Pathway	KEGG_TIGHT_JUNCTION	26	0.9243019169931035	1.0	0.555843126540724	0.6222103489375693	ACTB,ACTG1,ACTN1,AKT1,AKT2,AMOTL1,CASK,CDC42,CGN,CLDN10,CLDN11,CLDN15,CLDN18,CLDN2,CLDN7,CRB3,CSDA,CTNNB1,CTTN,EPB41,EPB41L1,EPB41L3,EXOC4,F11R,GNAI1,GNAI2,LLGL2,MAGI3,MPDZ,MPP5,MYH14,MYH7B,MYL12A,MYL5,PARD3,PARD6A,PARD6G,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2C,PPP2R2D,PRKCH,PRKCZ,RHOA,RRAS2,SRC,TJAP1,TJP1,TJP3,YES1,ZAK
Pathway	KEGG_GAP_JUNCTION	13	0.6969134472403156	1.0	0.8451033334825698	0.9441669479906577	ADCY1,ADCY4,ADCY5,ADCY6,CDK1,DRD2,GNAI1,GNAI2,GNAS,GRB2,GUCY1A3,GUCY1B3,HTR2A,HTR2B,ITPR3,LPAR1,MAP2K1,MAP2K5,PDGFA,PDGFC,PDGFD,PDGFRA,PLCB1,SOS1,SOS2,SRC,TJP1,TUBA1A,TUBA1B,TUBA8,TUBAL3,TUBB,TUBB2A,TUBB2B,TUBB6,TUBB8
Pathway	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1	0.8814862934154386	1.0	0.5411608300066748	0.6706647335354334	BDKRB2,C1S,C2,CD46,CD55,CD59,CFD,CFH,CFI,F10,F3,F7,FGB,FGG,KLKB1,PLAT,PLAU,PROC,SERPINA1,SERPINA5,SERPIND1,SERPINE1,TFPI
Pathway	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	8	0.9916620821487119	1.0	0.20497049046316826	0.30534550195567145	CANX,CD4,CD8B,CTSB,CTSL1,HLA-A,HLA-DMB,HLA-DQB1,HLA-DRB1,HSPA1A,HSPA1L,HSPA2,HSPA6,HSPA8,KIR3DL2,KLRC1,LGMN,LTA,NFYA,NFYB,NFYC,PDIA3,RFX5,RFXANK
Pathway	KEGG_RENIN_ANGIOTENSIN_SYSTEM	1	1.0	1.0	0.0	0.5182998819362455	ACE2,AGT,CMA1,LNPEP,MME,NLN,THOP1
Pathway	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	11	0.2811007804485801	1.0	1.346796354217382	1.4338824535049621	AKT1,AKT2,CASP8,CD40,CTSK,FOS,IFNAR1,IFNAR2,IKBKE,MAP2K1,MAP2K3,MAP3K7,MAP3K8,MAPK11,MYD88,NFKB1,PIK3CG,PIK3R2,PIK3R3,RAC1,RELA,RIPK1,TAB2,TIRAP,TLR3,TLR4,TLR5,TLR6,TLR8,TNF,TOLLIP,TRAF3
Pathway	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	5	0.04119758942077705	1.0	2.338383001889137	2.4802894130625224	CARD8,CARD9,CASP8,CCL7,ERBB2IP,HSP90B1,MAP3K7,MAPK11,NAIP,NFKB1,NFKBIB,NLRP3,RELA,TAB2,TNF,XIAP
Pathway	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	5	0.16367238845590668	1.0	1.689727433506648	1.814663802166659	ATG5,CASP10,CASP8,DDX58,IKBKE,MAP3K7,MAPK11,NFKB1,NFKBIB,NLRX1,OTUD5,RELA,RIPK1,TANK,TNF,TRAF2,TRAF3
Pathway	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	2	0.564207948581136	1.0	1.0304626486182222	1.18962739062309	DDX58,IKBKE,IL33,NFKB1,NFKBIB,POLR1D,POLR3B,POLR3C,POLR3G,POLR3H,RELA,RIPK1,RIPK3
Pathway	KEGG_JAK_STAT_SIGNALING_PATHWAY	12	0.2880218118220907	1.0	1.2613762905555226	1.3184283025218464	AKT1,AKT2,BCL2L1,CCND3,CREBBP,CSF2RB,CTF1,GHR,GRB2,IFNAR1,IFNAR2,IL11,IL11RA,IL15,IL20RA,IL20RB,IL21R,IL22RA1,IL3RA,IL6R,JAK2,LEPR,LIF,MPL,OSMR,PIAS1,PIAS3,PIK3CG,PIK3R2,PIK3R3,PRLR,PTPN6,SOS1,SOS2,SPRED2,SPRY3,STAT3,STAT4,STAT5A,TSLP
Pathway	KEGG_HEMATOPOIETIC_CELL_LINEAGE	2	0.844377709144873	1.0	0.6398491032338126	0.7412715299942285	CD34,CD4,CD44,CD55,CD59,CD8B,CSF1,FCER2,FLT3,FLT3LG,GYPA,HLA-DRB1,IL11,IL11RA,IL1R2,IL3RA,IL6R,ITGA2,ITGA2B,ITGA3,KIT,KITLG,MME,TNF
Pathway	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	19	0.8483790687805685	1.0	0.6857291302241583	0.7505917359843105	CHP,FAS,GRB2,HLA-A,ICAM2,IFNAR1,IFNAR2,KIR3DL2,KLRC1,MAP2K1,MICB,NCR3,NFATC4,PAK1,PIK3CG,PIK3R2,PIK3R3,PPP3CB,PPP3CC,PTPN6,RAC1,RAET1E,RAET1G,SH2D1B,SHC2,SOS1,SOS2,SYK,TNF,TNFRSF10C,VAV3
Pathway	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	18	0.024554738383029864	1.0	2.0920459493651893	2.173830613830614	AKT1,AKT2,CD28,CD4,CD40LG,CD8B,CDC42,CHP,DLG1,FOS,GRB2,ICOS,MALT1,MAP2K1,MAP3K14,MAP3K7,MAP3K8,MAPK11,NCK2,NFATC4,NFKB1,NFKBIB,PAK1,PAK3,PAK4,PAK6,PAK7,PDCD1,PDK1,PIK3CG,PIK3R2,PIK3R3,PPP3CB,PPP3CC,PTPN6,RELA,RHOA,SOS1,SOS2,TNF,VAV3
Pathway	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	14	0.19498963728761443	1.0	1.5909464511227025	1.7093266704002068	AKT1,AKT2,BLNK,CD79B,CD81,CHP,DAPP1,FOS,GRB2,INPP5D,MALT1,MAP2K1,NFATC4,NFKB1,NFKBIB,PIK3AP1,PIK3CG,PIK3R2,PIK3R3,PPP3CB,PPP3CC,PTPN6,RAC1,RELA,SOS1,SOS2,SYK,VAV3
Pathway	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	15	0.39411646311724524	1.0	1.2325059767914375	1.3451765253020935	AKT1,AKT2,GRB2,INPP5D,JMJD7-PLA2G4B,MAP2K1,MAP2K3,MAPK11,PDK1,PIK3CG,PIK3R2,PIK3R3,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,RAC1,SOS1,SOS2,SYK,TNF,VAV3
Pathway	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	11	0.24069637700801594	1.0	1.422535506110247	1.5140973516478415	AKT1,AKT2,AMPH,ARPC2,ASAP2,ASAP3,CDC42,CFL2,CRK,CRKL,DNM1L,DNM2,FCGR2C,GSN,INPP5D,LIMK1,LIMK2,MAP2K1,MYO10,PAK1,PIK3CG,PIK3R2,PIK3R3,PIP5K1B,PLA2G4A,PPAP2C,RAC1,RPS6KB2,SCIN,SYK,VASP,VAV3
Pathway	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	16	0.7432333308883978	1.0	0.803036822199792	0.8784414654813972	ACTB,ACTG1,ACTN1,CDC42,CLDN10,CLDN11,CLDN15,CLDN18,CLDN2,CLDN7,CTNNB1,CTNND1,F11R,GNAI1,GNAI2,ITGB1,MAPK11,MMP2,MYL12A,MYL5,PIK3CG,PIK3R2,PIK3R3,PTK2,PXN,RAC1,RAP1A,RAP1B,RAPGEF3,RAPGEF4,RHOA,THY1,TXK,VASP,VAV3,VCL
Pathway	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0	0.9238452771981196	1.0	0.38583239979562695	0.5719713484895671	CCL28,CCR9,CD28,CD40,CD40LG,HLA-DMB,HLA-DQB1,HLA-DRB1,ICOS,ICOSLG,IL15,LTBR,MAP3K14,TNFRSF13C,TNFRSF17,TNFSF13,TNFSF13B
Pathway	KEGG_CIRCADIAN_RHYTHM_MAMMAL	3	1.0	1.0	0.0	0.6722200358563994	CSNK1E,NR1D1
Pathway	KEGG_LONG_TERM_POTENTIATION	9	0.4986427741861942	1.0	1.1040479982247404	1.2313531146101249	ADCY1,CAMK2A,CAMK2G,CAMK4,CHP,CREBBP,ITPR3,MAP2K1,PLCB1,PPP1CB,PPP1R12A,PPP3CB,PPP3CC,RAP1A,RAP1B,RAPGEF3,RPS6KA1,RPS6KA3
Pathway	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	21	0.06358014387113481	1.0	1.7605828040733542	1.8307070707070707	ABL1,AKT1,AKT2,ARHGDIA,CAMK2A,CAMK2G,CAMK4,CDC42,CRK,CRKL,CSK,GAB1,GRB2,MAGED1,MAP2K1,MAP2K5,MAPK11,NFKB1,NFKBIB,NTF3,NTRK2,PDK1,PIK3CG,PIK3R2,PIK3R3,PSEN1,RAC1,RAP1A,RAP1B,RELA,RHOA,RPS6KA1,RPS6KA3,RPS6KA4,SH2B1,SHC2,SORT1,SOS1,SOS2,TP53,YWHAE,YWHAH,ZNF274
Pathway	KEGG_LONG_TERM_DEPRESSION	10	0.9767267689987345	1.0	0.2620621459383072	0.38979183517091653	CACNA1A,GNA12,GNAI1,GNAI2,GNAO1,GNAS,GUCY1A3,GUCY1B3,IGF1R,ITPR3,JMJD7-PLA2G4B,MAP2K1,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,PLCB1,PPP2R1A,PPP2R1B,RYR1
Pathway	KEGG_OLFACTORY_TRANSDUCTION	0	0.9999999872358332	1.0	0.08976905000008235	0.11192744805418436	ADRBK2,CAMK2A,CAMK2G,GNAL,GUCA1C,OR2A1,OR2A7
Pathway	KEGG_TASTE_TRANSDUCTION	1	0.9385959776815118	1.0	0.35538660880803985	0.52727063824898035	ADCY4,ADCY6,CACNA1A,GNAS,GNB1,ITPR3,KCNB1,PDE1A,SCNN1A
Pathway	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	28	0.1560046765728749	1.0	1.3713806426591821	1.4120139346577536	ABI2,ACTB,ACTG1,ACTN1,ARHGEF1,ARHGEF7,ARPC2,BAIAP2,BDKRB2,CDC42,CFL2,CRK,CRKL,CSK,CYFIP1,DIAPH1,DOCK1,ENAH,FGD3,FGF1,FGF12,FGF14,FGF22,FGFR1,FGFR2,FGFR3,FGFR4,GNA12,GSN,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA7,ITGA8,ITGB1,ITGB4,ITGB8,LIMK1,LIMK2,MAP2K1,MYH14,MYL12A,MYL5,MYLK,NCKAP1,PAK1,PAK3,PAK4,PAK6,PAK7,PDGFA,PDGFC,PDGFD,PDGFRA,PFN2,PIK3CG,PIK3R2,PIK3R3,PIP4K2C,PIP5K1B,PPP1CB,PPP1R12A,PTK2,PXN,RAC1,RDX,RHOA,RRAS2,SCIN,SOS1,SOS2,SSH3,TIAM1,TIAM2,VAV3,VCL
Pathway	KEGG_INSULIN_SIGNALING_PATHWAY	22	0.5760441584654623	1.0	0.9797175858197744	1.04448676022133	AKT1,AKT2,CRK,CRKL,EIF4E,EIF4E2,ELK1,EXOC7,FBP1,FLOT1,GRB2,HK1,INPP5D,INSR,MAP2K1,MKNK1,MKNK2,PCK2,PDE3B,PHKA1,PHKB,PIK3CG,PIK3R2,PIK3R3,PKLR,PPARGC1A,PPP1CB,PRKAB1,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKCZ,PTPN1,PTPRF,PYGL,PYGM,RPS6KB2,SHC2,SLC2A4,SORBS1,SOS1,SOS2,TRIP10,TSC2
Pathway	KEGG_GNRH_SIGNALING_PATHWAY	15	0.7789594532697005	1.0	0.7481884920366507	0.8364353167690474	ADCY1,ADCY4,ADCY5,ADCY6,CACNA1F,CAMK2A,CAMK2G,CDC42,ELK1,GNAS,GNRH1,GRB2,ITPR3,JMJD7-PLA2G4B,MAP2K1,MAP2K3,MAPK11,MMP2,PLA2G2A,PLA2G2D,PLA2G4A,PLA2G5,PLCB1,SOS1,SOS2,SRC
Pathway	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	14	0.8329885688135139	1.0	0.6554388576776857	0.7592259001616268	ADCY1,ADCY4,ADCY5,ADCY6,AKT1,AKT2,ANAPC10,ANAPC2,ANAPC4,ANAPC5,BUB1,CCNB1,CCNB2,CDC25A,CDC27,CDK1,CDK2,FZR1,GNAI1,GNAI2,IGF1R,MAD2L1,MAP2K1,MAPK11,PDE3B,PIK3CG,PIK3R2,PIK3R3,RPS6KA1,RPS6KA3,SPDYA
Pathway	KEGG_MELANOGENESIS	14	0.9067612134084384	1.0	0.548357044023577	0.6358008831314719	ADCY1,ADCY4,ADCY5,ADCY6,CAMK2A,CAMK2G,CREBBP,CTNNB1,DVL2,DVL3,EDN1,EDNRB,FZD3,GNAI1,GNAI2,GNAO1,GNAS,KIT,KITLG,LEF1,MAP2K1,MITF,PLCB1,POMC,WNT10B,WNT4,WNT5B
