###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 2/06/2016 15:39:53 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0008589	regulation of smoothened signaling pathway	3	6.24	1.22e-05	4.72e-05	8|247|18|3527	PF00046;PF01085;PF01153;PF02351;PF02460;PF07679;PF07714;PF13895
Group	GO:0045580	regulation of T cell differentiation	3	6.24	1.22e-05	4.72e-05	8|247|18|3527	PF00019;PF00041;PF00250;PF00320;PF00688;PF01085;PF01415;PF07714
Group	GO:0001837	epithelial to mesenchymal transition	3	6.24	1.22e-05	4.72e-05	8|247|18|3527	PF00010;PF00019;PF00110;PF00167;PF00530;PF00688;PF01833;PF12444
Group	GO:0010470	regulation of gastrulation	3	6.32	1.70e-05	6.42e-05	7|247|14|3527	PF00010;PF00046;PF00250;PF00386;PF01391;PF03529;PF07714
Group	GO:0003382	epithelial cell morphogenesis	3	6.32	1.70e-05	6.42e-05	7|247|14|3527	PF00019;PF00024;PF00100;PF00292;PF00320;PF00688;PF01392
Group	GO:0060079	regulation of excitatory postsynaptic membrane potential	3	6.32	1.70e-05	6.42e-05	7|247|14|3527	PF00060;PF00135;PF00497;PF01094;PF02210;PF10565;PF10613
Group	GO:0048771	tissue remodeling	3	6.32	1.70e-05	6.42e-05	7|247|14|3527	PF00001;PF00010;PF00049;PF00167;PF00688;PF01415;PF07714
Group	GO:0032649	regulation of interferon-gamma production	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00100;PF00250;PF00560;PF01510;PF13855;PF13927
Group	GO:0060425	lung morphogenesis	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00010;PF00049;PF00167;PF00320;PF07679;PF07714
Group	GO:0072102	glomerulus morphogenesis	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00010;PF00019;PF00688;PF07679;PF07714;PF13895
Group	GO:0001823	mesonephros development	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00046;PF00110;PF00167;PF00292;PF00320;PF00688
Group	GO:0060411	cardiac septum morphogenesis	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00010;PF00110;PF00907;PF07645;PF07679;PF07714
Group	GO:0070664	negative regulation of leukocyte proliferation	3	6.58	1.84e-05	6.74e-05	6|247|10|3527	PF00019;PF00250;PF00688;PF07686;PF13895;PF13927
Group	GO:0007565	female pregnancy	3	5.87	1.81e-05	6.74e-05	9|247|24|3527	PF00001;PF00045;PF00053;PF00055;PF00089;PF00413;PF01471;PF07686;PF13895
Group	GO:0007569	cell aging	3	6.01	1.99e-05	7.22e-05	8|247|19|3527	PF00010;PF00040;PF00059;PF00870;PF00907;PF01431;PF05649;PF07710
Group	GO:0061039	ovum-producing ovary development	3	6.01	1.99e-05	7.22e-05	8|247|19|3527	PF00019;PF00250;PF00688;PF01421;PF07679;PF07714;PF13895;PF13927
Group	GO:0038093	Fc receptor signaling pathway	3	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0038109	Kit signaling pathway	3	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0007419	ventral cord development	3	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF07679;PF07686;PF07714;PF13895
Group	GO:0060462	lung lobe development	3	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00049;PF00320;PF07679;PF07714
Group	GO:0072148	epithelial cell fate commitment	3	7.29	2.35e-05	8.15e-05	4|247|4|3527	PF00320;PF07679;PF07714;PF13895
Group	GO:0043576	regulation of respiratory gaseous exchange	3	6.68	3.03e-05	1.02e-04	5|247|7|3527	PF00046;PF00060;PF00135;PF00497;PF01094
Group	GO:0031033	myosin filament organization	3	6.68	3.03e-05	1.02e-04	5|247|7|3527	PF00041;PF00063;PF01576;PF02736;PF07679
Group	GO:0051291	protein heterooligomerization	3	6.68	3.03e-05	1.02e-04	5|247|7|3527	PF00041;PF00042;PF00386;PF01391;PF07714
Group	GO:0060840	artery development	3	6.03	3.00e-05	1.02e-04	7|247|15|3527	PF00010;PF00019;PF00046;PF00167;PF00688;PF00907;PF03299
Group	GO:0048520	positive regulation of behavior	3	6.03	3.00e-05	1.02e-04	7|247|15|3527	PF00001;PF00019;PF00027;PF00048;PF00520;PF00688;PF13895
Group	GO:2000243	positive regulation of reproductive process	3	6.03	3.00e-05	1.02e-04	7|247|15|3527	PF00001;PF00019;PF00063;PF00089;PF00100;PF00688;PF12444
Group	GO:0045471	response to ethanol	3	5.80	3.11e-05	1.04e-04	8|247|20|3527	PF00001;PF00060;PF00497;PF00520;PF01094;PF02931;PF07714;PF10565
Group	GO:0071383	cellular response to steroid hormone stimulus	3	5.80	3.11e-05	1.04e-04	8|247|20|3527	PF00019;PF00046;PF00201;PF00230;PF00560;PF00688;PF05729;PF07714
Group	GO:0001570	vasculogenesis	3	5.80	3.11e-05	1.04e-04	8|247|20|3527	PF00100;PF00110;PF00907;PF00992;PF01392;PF01534;PF07645;PF07714
Group	GO:0031016	pancreas development	3	5.80	3.11e-05	1.04e-04	8|247|20|3527	PF00010;PF00041;PF00046;PF00049;PF00250;PF00292;PF01392;PF01534
Group	GO:0048640	negative regulation of developmental growth	3	6.19	3.81e-05	1.26e-04	6|247|11|3527	PF00019;PF00110;PF00167;PF00622;PF00688;PF02210
Group	GO:0033993	response to lipid	3	6.19	3.81e-05	1.26e-04	6|247|11|3527	PF00001;PF00019;PF00048;PF00061;PF00067;PF00688
Group	GO:0014013	regulation of gliogenesis	3	5.60	4.72e-05	1.55e-04	8|247|21|3527	PF00001;PF00010;PF00041;PF00046;PF07679;PF07714;PF12444;PF13895
Group	GO:0061053	somite development	3	5.60	4.72e-05	1.55e-04	8|247|21|3527	PF00010;PF00046;PF00250;PF00615;PF00870;PF00907;PF01085;PF01392
Group	GO:0051101	regulation of DNA binding	3	5.77	5.03e-05	1.63e-04	7|247|16|3527	PF00010;PF00019;PF00046;PF00320;PF00688;PF01534;PF07645
Group	GO:0018108	peptidyl-tyrosine phosphorylation	3	5.41	6.98e-05	2.23e-04	8|247|22|3527	PF00001;PF00041;PF01404;PF07645;PF07679;PF07714;PF13895;PF13927
Group	GO:0002275	myeloid cell activation involved in immune response	3	5.85	7.17e-05	2.25e-04	6|247|12|3527	PF00048;PF07679;PF07714;PF13855;PF13895;PF13927
Group	GO:0001945	lymph vessel development	3	5.85	7.17e-05	2.25e-04	6|247|12|3527	PF00250;PF00907;PF07645;PF07679;PF07714;PF13895
Group	GO:0030509	BMP signaling pathway	3	5.85	7.17e-05	2.25e-04	6|247|12|3527	PF00010;PF00019;PF00046;PF00167;PF00688;PF02736
Group	GO:0030199	collagen fibril organization	3	5.85	7.17e-05	2.25e-04	6|247|12|3527	PF00010;PF00530;PF01391;PF01410;PF01421;PF01562
Group	GO:0060070	canonical Wnt receptor signaling pathway	3	5.85	7.17e-05	2.25e-04	6|247|12|3527	PF00049;PF00057;PF00110;PF00167;PF00320;PF02736
Group	GO:0048644	muscle organ morphogenesis	3	6.16	7.61e-05	2.34e-04	5|247|8|3527	PF00110;PF00907;PF00992;PF07679;PF07714
Group	GO:0032890	regulation of organic acid transport	3	6.16	7.61e-05	2.34e-04	5|247|8|3527	PF00040;PF00059;PF01094;PF07714;PF10613
Group	GO:0072132	mesenchyme morphogenesis	3	6.16	7.61e-05	2.34e-04	5|247|8|3527	PF00010;PF00019;PF00167;PF00688;PF12444
Group	GO:0048066	developmental pigmentation	3	5.53	8.04e-05	2.44e-04	7|247|17|3527	PF00010;PF00071;PF00292;PF07714;PF12444;PF13895;PF13927
Group	GO:0031670	cellular response to nutrient	3	5.53	8.04e-05	2.44e-04	7|247|17|3527	PF00110;PF00230;PF00292;PF01392;PF01534;PF07714;PF12444
Group	GO:0050920	regulation of chemotaxis	3	5.53	8.04e-05	2.44e-04	7|247|17|3527	PF00001;PF00019;PF00048;PF00110;PF00688;PF01833;PF02210
Group	GO:0030183	B cell differentiation	3	5.53	8.04e-05	2.44e-04	7|247|17|3527	PF00337;PF00870;PF07679;PF07714;PF13855;PF13895;PF13927
Group	GO:0055088	lipid homeostasis	3	5.24	1.01e-04	3.01e-04	8|247|23|3527	PF00001;PF00010;PF00057;PF00067;PF00151;PF01347;PF01442;PF02460
Group	GO:0060363	cranial suture morphogenesis	3	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00019;PF00688;PF07679;PF07714
Group	GO:0022617	extracellular matrix disassembly	3	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF00045;PF00089;PF00413;PF01471
Group	GO:0038162	erythropoietin-mediated signaling pathway	3	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0090136	epithelial cell-cell adhesion	3	6.40	1.11e-04	3.24e-04	4|247|5|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0032368	regulation of lipid transport	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00040;PF00059;PF00386;PF01391;PF02460;PF07714
Group	GO:0003073	regulation of systemic arterial blood pressure	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00001;PF00041;PF00067;PF00079;PF00089;PF00992
Group	GO:0051100	negative regulation of binding	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00001;PF00010;PF00046;PF00386;PF01391;PF01534
Group	GO:0090130	tissue migration	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00001;PF00167;PF07679;PF07714;PF13895;PF13927
Group	GO:0009187	cyclic nucleotide metabolic process	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00001;PF00211;PF00230;PF01094;PF06327;PF07714
Group	GO:0048709	oligodendrocyte differentiation	3	5.54	1.25e-04	3.54e-04	6|247|13|3527	PF00010;PF00046;PF00292;PF07679;PF12444;PF13895
Group	GO:0003231	cardiac ventricle development	3	5.31	1.24e-04	3.54e-04	7|247|18|3527	PF00110;PF00250;PF00320;PF00992;PF01392;PF07679;PF07714
Group	GO:0045807	positive regulation of endocytosis	3	5.31	1.24e-04	3.54e-04	7|247|18|3527	PF00031;PF00048;PF00059;PF01391;PF02210;PF07686;PF13895
Group	GO:0050773	regulation of dendrite development	3	5.31	1.24e-04	3.54e-04	7|247|18|3527	PF00060;PF00135;PF00497;PF01094;PF02931;PF02932;PF10409
Group	GO:0001894	tissue homeostasis	3	5.07	1.42e-04	3.99e-04	8|247|24|3527	PF00001;PF00046;PF00059;PF01391;PF01415;PF07686;PF12444;PF13895
Group	GO:0043506	regulation of JUN kinase activity	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00049;PF00110;PF00615;PF01392;PF01534
Group	GO:0043277	apoptotic cell clearance	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00053;PF00057;PF07645;PF07714;PF13927
Group	GO:0038084	vascular endothelial growth factor signaling pathway	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00431;PF07679;PF07686;PF07714;PF13895
Group	GO:0070252	actin-mediated cell contraction	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00024;PF00041;PF00100;PF00992;PF07679
Group	GO:0030540	female genitalia development	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00041;PF00046;PF00870;PF07714;PF13895
Group	GO:0060428	lung epithelium development	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00049;PF00110;PF07679;PF07714;PF13895
Group	GO:0043542	endothelial cell migration	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00063;PF00530;PF00930;PF01576;PF02736
Group	GO:0032677	regulation of interleukin-8 production	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00001;PF00386;PF00560;PF01391;PF13855
Group	GO:0003197	endocardial cushion development	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00010;PF00167;PF00320;PF07645;PF12444
Group	GO:0035176	social behavior	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00060;PF00135;PF00497;PF00907;PF01094
Group	GO:0021532	neural tube patterning	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00010;PF00046;PF00110;PF00167;PF00292
Group	GO:2000278	regulation of DNA biosynthetic process	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00010;PF00386;PF01391;PF07679;PF07714
Group	GO:0007157	heterophilic cell-cell adhesion	3	5.71	1.62e-04	4.35e-04	5|247|9|3527	PF00059;PF07679;PF07686;PF13855;PF13895
Group	GO:0009746	response to hexose stimulus	3	5.11	1.84e-04	4.88e-04	7|247|19|3527	PF00046;PF00067;PF00230;PF00386;PF00503;PF01391;PF13895
Group	GO:0009593	detection of chemical stimulus	3	5.11	1.84e-04	4.88e-04	7|247|19|3527	PF00003;PF00060;PF00503;PF07562;PF13516;PF13853;PF13855
Group	GO:0042476	odontogenesis	3	5.11	1.84e-04	4.88e-04	7|247|19|3527	PF00019;PF00688;PF00870;PF00907;PF01391;PF07679;PF07714
Group	GO:0001649	osteoblast differentiation	3	5.11	1.84e-04	4.88e-04	7|247|19|3527	PF00019;PF00048;PF00110;PF00688;PF01392;PF01534;PF12444
Group	GO:0031345	negative regulation of cell projection organization	3	5.11	1.84e-04	4.88e-04	7|247|19|3527	PF00041;PF00110;PF00167;PF01404;PF01979;PF02210;PF13855
Group	GO:0051048	negative regulation of secretion	3	4.91	1.96e-04	5.15e-04	8|247|25|3527	PF00001;PF00019;PF00061;PF00250;PF00622;PF00688;PF01833;PF13895
Group	GO:0051897	positive regulation of protein kinase B signaling cascade	3	5.27	2.07e-04	5.39e-04	6|247|14|3527	PF00019;PF00049;PF00061;PF00100;PF00320;PF00688
Group	GO:0002695	negative regulation of leukocyte activation	3	5.27	2.07e-04	5.39e-04	6|247|14|3527	PF00019;PF00250;PF00688;PF01510;PF13895;PF13927
Group	GO:0030595	leukocyte chemotaxis	3	4.92	2.67e-04	6.82e-04	7|247|20|3527	PF00001;PF00019;PF00041;PF00048;PF00063;PF00688;PF07686
Group	GO:0070983	dendrite guidance	3	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00041;PF00046;PF07679
Group	GO:0007561	imaginal disc eversion	3	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF00045;PF00413;PF01471
Group	GO:0048755	branching morphogenesis of a nerve	3	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF01404;PF07679;PF07714
Group	GO:0035172	hemocyte proliferation	3	6.31	3.40e-04	7.45e-04	3|247|3|3527	PF07679;PF07686;PF07714
Group	GO:0060037	pharyngeal system development	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00046;PF00167;PF00320;PF00907
Group	GO:0034381	plasma lipoprotein particle clearance	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00057;PF00386;PF01391;PF07645
Group	GO:0072077	renal vesicle morphogenesis	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00019;PF00046;PF00292;PF00688
Group	GO:0045576	mast cell activation	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0032732	positive regulation of interleukin-1 production	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF00048;PF02758;PF05729;PF13516
Group	GO:0010002	cardioblast differentiation	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF01431;PF05649;PF07679;PF13895
Group	GO:0030219	megakaryocyte differentiation	3	5.73	3.15e-04	7.45e-04	4|247|6|3527	PF07679;PF07714;PF13895;PF13927
Group	GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00001;PF00003;PF00503;PF01094;PF07562
Group	GO:0002444	myeloid leukocyte mediated immunity	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00048;PF07679;PF07714;PF13895;PF13927
Group	GO:0035249	synaptic transmission, glutamatergic	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00060;PF00497;PF00520;PF01094;PF10613
Group	GO:0035010	encapsulation of foreign target	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00041;PF00071;PF01404;PF07714;PF10409
Group	GO:0045778	positive regulation of ossification	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00019;PF00110;PF00688;PF03299;PF07645
Group	GO:0090109	regulation of cell-substrate junction assembly	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00041;PF00061;PF01404;PF07714;PF10409
Group	GO:0007622	rhythmic behavior	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00001;PF00010;PF00027;PF00061;PF00520
Group	GO:0042036	negative regulation of cytokine biosynthetic process	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00001;PF00019;PF00250;PF00688;PF13895
Group	GO:0003179	heart valve morphogenesis	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00010;PF00320;PF00907;PF07645;PF12444
Group	GO:0032651	regulation of interleukin-1 beta production	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00001;PF00048;PF02758;PF05729;PF13516
Group	GO:0051784	negative regulation of nuclear division	3	5.33	3.05e-04	7.45e-04	5|247|10|3527	PF00019;PF00688;PF07679;PF07714;PF13895
Group	GO:0021545	cranial nerve development	3	5.02	3.24e-04	7.45e-04	6|247|15|3527	PF00041;PF00046;PF00907;PF01404;PF03299;PF07714
Group	GO:0003156	regulation of organ formation	3	5.02	3.24e-04	7.45e-04	6|247|15|3527	PF00010;PF00019;PF00046;PF00110;PF00167;PF00688
Group	GO:0061035	regulation of cartilage development	3	5.02	3.24e-04	7.45e-04	6|247|15|3527	PF00010;PF00019;PF00530;PF00688;PF07645;PF12444
Group	GO:0030901	midbrain development	3	5.02	3.24e-04	7.45e-04	6|247|15|3527	PF00046;PF00110;PF00250;PF03529;PF07679;PF07714
Group	GO:0006954	inflammatory response	3	4.62	3.56e-04	7.80e-04	8|247|27|3527	PF00001;PF00031;PF00048;PF00089;PF00193;PF01023;PF07714;PF13895
Group	GO:0071482	cellular response to light stimulus	3	4.74	3.77e-04	8.15e-04	7|247|21|3527	PF00010;PF00230;PF00870;PF01431;PF05649;PF07710;PF13426
Group	GO:0001764	neuron migration	3	4.74	3.77e-04	8.15e-04	7|247|21|3527	PF00002;PF00046;PF00292;PF00918;PF01275;PF02736;PF12003
Group	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	3	4.74	3.77e-04	8.15e-04	7|247|21|3527	PF00010;PF00041;PF02210;PF07714;PF11527;PF13895;PF13927
Group	GO:0042552	myelination	3	4.49	4.69e-04	1.01e-03	8|247|28|3527	PF00010;PF00041;PF01421;PF01562;PF07679;PF07714;PF08516;PF13895
Group	GO:0021510	spinal cord development	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00046;PF00110;PF00292;PF00520;PF01534;PF07645
Group	GO:0031341	regulation of cell killing	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00041;PF00059;PF00129;PF07686;PF13895;PF13927
Group	GO:0006937	regulation of muscle contraction	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00001;PF00068;PF00992;PF02931;PF02932;PF07686
Group	GO:2000377	regulation of reactive oxygen species metabolic process	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00001;PF00560;PF03299;PF07714;PF13516;PF13855
Group	GO:0006509	membrane protein ectodomain proteolysis	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00063;PF01421;PF01562;PF01576;PF02736;PF08516
Group	GO:0045598	regulation of fat cell differentiation	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00019;PF00110;PF00320;PF00386;PF00688;PF01391
Group	GO:0007492	endoderm development	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00019;PF00046;PF00147;PF00167;PF00320;PF00688
Group	GO:0048168	regulation of neuronal synaptic plasticity	3	4.79	4.89e-04	1.03e-03	6|247|16|3527	PF00003;PF00060;PF00071;PF01094;PF07562;PF10613
Group	GO:0048645	organ formation	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00041;PF00292;PF00870;PF07679;PF07714
Group	GO:0035264	multicellular organism growth	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00028;PF00049;PF00870;PF07679;PF07714
Group	GO:0006582	melanin metabolic process	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00041;PF00071;PF01404;PF07714;PF10409
Group	GO:0035020	regulation of Rac protein signal transduction	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00041;PF00071;PF01404;PF07679;PF07714
Group	GO:0048730	epidermis morphogenesis	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00019;PF00688;PF00870;PF07679;PF07714
Group	GO:0045055	regulated secretory pathway	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00048;PF07679;PF07714;PF13895;PF13927
Group	GO:0017156	calcium ion-dependent exocytosis	3	5.00	5.27e-04	1.09e-03	5|247|11|3527	PF00027;PF00089;PF00520;PF02931;PF02932
Group	GO:0007416	synapse assembly	3	4.57	5.20e-04	1.09e-03	7|247|22|3527	PF00028;PF00063;PF00135;PF00520;PF01275;PF02210;PF08266
Group	GO:0021548	pons development	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00060;PF00497;PF00520;PF01094
Group	GO:0048538	thymus development	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00046;PF00167;PF00250;PF00907
Group	GO:0030803	negative regulation of cyclic nucleotide biosynthetic process	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00001;PF00003;PF01094;PF07562
Group	GO:0060525	prostate glandular acinus development	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00049;PF00870;PF07679;PF07714
Group	GO:0035304	regulation of protein dephosphorylation	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00019;PF00560;PF00688;PF13855
Group	GO:0035215	genital disc development	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00046;PF07679;PF07686;PF07714
Group	GO:0031638	zymogen activation	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00045;PF00089;PF00413;PF01471
Group	GO:0035112	genitalia morphogenesis	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00870;PF07679;PF07686;PF07714
Group	GO:0021578	hindbrain maturation	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00060;PF00497;PF00520;PF01094
Group	GO:0071599	otic vesicle development	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00167;PF07679;PF07714;PF12444
Group	GO:0034109	homotypic cell-cell adhesion	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00041;PF07679;PF07714;PF13895
Group	GO:0007585	respiratory gaseous exchange	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00060;PF00071;PF00497;PF01094
Group	GO:0030815	negative regulation of cAMP metabolic process	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00001;PF00003;PF01094;PF07562
Group	GO:1900372	negative regulation of purine nucleotide biosynthetic process	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00001;PF00003;PF01094;PF07562
Group	GO:0032642	regulation of chemokine production	3	5.20	6.94e-04	1.38e-03	4|247|7|3527	PF00061;PF00386;PF01391;PF13855
Group	GO:0016525	negative regulation of angiogenesis	3	4.42	7.03e-04	1.39e-03	7|247|23|3527	PF00002;PF00041;PF00048;PF00079;PF00090;PF02793;PF07645
Group	GO:0007173	epidermal growth factor receptor signaling pathway	3	4.42	7.03e-04	1.39e-03	7|247|23|3527	PF00019;PF00211;PF00688;PF06327;PF07645;PF07714;PF12444
Group	GO:0014066	regulation of phosphatidylinositol 3-kinase cascade	3	4.58	7.12e-04	1.40e-03	6|247|17|3527	PF00001;PF00051;PF07679;PF07714;PF12444;PF13895
Group	GO:0021549	cerebellum development	3	4.58	7.12e-04	1.40e-03	6|247|17|3527	PF00046;PF00063;PF00110;PF00246;PF00520;PF01534
Group	GO:2000696	regulation of epithelial cell differentiation involved in kidney development	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00046;PF00292;PF00320;PF00386;PF01391
Group	GO:0043627	response to estrogen stimulus	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00045;PF00320;PF00413;PF01471;PF05729
Group	GO:0008286	insulin receptor signaling pathway	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00049;PF00061;PF00250;PF00613;PF10409
Group	GO:0071230	cellular response to amino acid stimulus	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00060;PF00497;PF01094;PF01391;PF01410
Group	GO:0007298	border follicle cell migration	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00071;PF01562;PF07679;PF07686;PF07714
Group	GO:0046887	positive regulation of hormone secretion	3	4.71	8.52e-04	1.65e-03	5|247|12|3527	PF00001;PF00019;PF00046;PF00123;PF00688
Group	GO:0050796	regulation of insulin secretion	3	4.27	9.34e-04	1.80e-03	7|247|24|3527	PF00019;PF00027;PF00061;PF00520;PF00688;PF02214;PF03299
Group	GO:0002699	positive regulation of immune effector process	3	4.27	9.34e-04	1.80e-03	7|247|24|3527	PF00059;PF00100;PF00129;PF00250;PF07686;PF07714;PF13895
Group	GO:0007088	regulation of mitosis	3	4.27	9.34e-04	1.80e-03	7|247|24|3527	PF00019;PF00167;PF00688;PF07679;PF07686;PF07714;PF13895
Group	GO:0006029	proteoglycan metabolic process	3	4.39	1.01e-03	1.92e-03	6|247|18|3527	PF00049;PF00685;PF02210;PF03567;PF12529;PF13855
Group	GO:0007435	salivary gland morphogenesis	3	4.39	1.01e-03	1.92e-03	6|247|18|3527	PF00167;PF01391;PF07679;PF07686;PF07714;PF10409
Group	GO:0072215	regulation of metanephros development	3	4.39	1.01e-03	1.92e-03	6|247|18|3527	PF00019;PF00292;PF00386;PF00688;PF01391;PF07714
Group	GO:2001108	positive regulation of Rho guanyl-nucleotide exchange factor activity	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00041;PF01404;PF07714
Group	GO:0007214	gamma-aminobutyric acid signaling pathway	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00520;PF02931;PF02932
Group	GO:0051231	spindle elongation	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF07679;PF07686;PF07714
Group	GO:0045610	regulation of hemocyte differentiation	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF07679;PF07686;PF07714
Group	GO:0032291	axon ensheathment in central nervous system	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF00010;PF07679;PF13895
Group	GO:0060484	lung-associated mesenchyme development	3	5.33	1.29e-03	2.30e-03	3|247|4|3527	PF07679;PF07714;PF13895
