Gene	Switch	Driver	NumInteractions	Lost	Gained	Kept	FracLost	FracGained	FracKept
55114	uc002dnc.2-uc002dne.1	No driver	3	3	0	0	1	0	0
1107	uc002gjd.2-uc002gjj.2	Driver	5	5	0	0	1	0	0
1196	uc001fjy.2-uc001fjx.2	No driver	4	0	0	4	0	0	1
84557	uc002xaq.1-uc002xap.1	No driver	1	0	0	1	0	0	1
7531	uc002fsj.2-uc010vqi.1	Driver	18	18	0	0	1	0	0
27036	uc002pvv.1-uc002pvw.1	No driver	1	0	0	1	0	0	1
27036	uc002pvv.1-uc010eoq.1	No driver	1	1	0	0	1	0	0
94	uc001rzj.2-uc010snm.1	No driver	7	0	0	7	0	0	1
9648	uc002tec.2-uc002ted.2	No driver	1	0	0	1	0	0	1
4222	uc002ieb.2-uc002iea.2	No driver	2	2	0	0	1	0	0
4801	uc001tkl.1-uc001tkk.1	No driver	5	0	0	5	0	0	1
7849	uc010yxt.1-uc010yxu.1	Driver	1	0	0	1	0	0	1
7849	uc010yxt.1-uc002tjn.2	Driver	1	0	0	1	0	0	1
340205	uc003opx.2-uc011dud.1	No driver	2	2	0	0	1	0	0
340205	uc003opx.2-uc011duc.1	No driver	2	0	0	2	0	0	1
3786	uc010mdt.2-uc003ytj.2	No driver	2	0	0	2	0	0	1
3786	uc003ytj.2-uc010mdt.2	No driver	2	0	0	2	0	0	1
5324	uc010lyj.2-uc010lyi.2	Driver	1	0	0	1	0	0	1
2152	uc001dqr.2-uc001dqs.2	No driver	2	0	0	2	0	0	1
2152	uc001dqr.2-uc001dqp.2	No driver	2	2	0	0	1	0	0
25793	uc003amq.2-uc003amt.2	No driver	3	0	0	3	0	0	1
25793	uc003amu.2-uc003amt.2	No driver	3	0	0	3	0	0	1
10943	uc004cuy.2-uc011mig.1	No driver	1	0	0	1	0	0	1
10943	uc004cuy.2-uc004cuw.2	No driver	1	0	0	1	0	0	1
10943	uc004cuw.2-uc004cux.2	No driver	1	0	0	1	0	0	1
10943	uc004cuy.2-uc004cux.2	No driver	1	0	0	1	0	0	1
10943	uc004cuw.2-uc011mig.1	No driver	1	0	0	1	0	0	1
6595	uc003zhd.2-uc003zhg.2	No driver	9	2	0	7	0.222222222222222	0	0.777777777777778
6595	uc011llw.1-uc003zhg.2	No driver	7	0	0	7	0	0	1
672	uc010whm.1-uc010who.1	Driver	24	24	0	0	1	0	0
6464	uc001ffx.2-uc001ffu.2	No driver	65	1	0	64	0.0153846153846154	0	0.984615384615385
5976	uc002nkf.2-uc002nkh.2	No driver	1	1	0	0	1	0	0
824	uc001hob.3-uc010puy.1	No driver	1	0	0	1	0	0	1
230	uc002hbp.2-uc010cro.2	No driver	1	0	0	1	0	0	1
546	uc004ecp.3-uc004ecq.3	Driver	5	0	0	5	0	0	1
23598	uc003aks.2-uc003akr.2	Driver	2	0	0	2	0	0	1
7157	uc002gij.2-uc010cne.1	Driver	45	45	0	0	1	0	0
6428	uc003omj.2-uc003omk.2	Driver	20	20	0	0	1	0	0
10526	uc001rjd.2-uc010sjt.1	No driver	1	0	0	1	0	0	1
10526	uc001rjd.2-uc001rje.1	No driver	1	0	0	1	0	0	1
2266	uc003iog.2-uc010ipy.2	No driver	2	0	0	2	0	0	1
9670	uc001ckx.2-uc001cky.2	No driver	3	3	0	0	1	0	0
7879	uc003eks.1-uc003ekt.2	No driver	12	0	0	12	0	0	1
3636	uc001osf.2-uc001osg.2	Driver	8	8	0	0	1	0	0
4646	uc003pih.1-uc003pii.1	No driver	1	0	0	1	0	0	1
4646	uc003pig.1-uc003pij.1	No driver	1	1	0	0	1	0	0
2778	uc002xzx.2-uc002xzt.2	Driver	7	7	0	0	1	0	0
2778	uc002xzx.2-uc002yab.2	Driver	7	7	0	0	1	0	0
23224	uc010tsi.1-uc001xgt.2	No driver	2	0	0	2	0	0	1
23224	uc001xgq.2-uc001xgt.2	No driver	2	0	0	2	0	0	1
23224	uc001xgn.2-uc001xgt.2	No driver	2	0	0	2	0	0	1
9048	uc001ckw.2-uc001cks.2	No driver	1	0	0	1	0	0	1
9048	uc001ckw.2-uc001cku.2	No driver	1	0	0	1	0	0	1
9970	uc001fzy.2-uc010pkn.1	No driver	3	0	0	3	0	0	1
1837	uc010dmj.2-uc002kxx.2	No driver	3	0	0	3	0	0	1
7332	uc002zva.1-uc010gti.1	No driver	13	13	0	0	1	0	0
8773	uc001zpz.1-uc001zqa.1	No driver	18	0	0	18	0	0	1
493	uc001gzw.2-uc009xar.2	No driver	1	1	0	0	1	0	0
9404	uc001nmw.2-uc010rkj.1	No driver	1	0	0	1	0	0	1
9404	uc010rkj.1-uc001nmw.2	No driver	1	0	0	1	0	0	1
6261	uc002oiu.2-uc002oit.2	No driver	2	0	0	2	0	0	1
54788	uc001jta.2-uc010qjv.1	No driver	1	0	0	1	0	0	1
25865	uc002pfj.2-uc002pfd.2	No driver	1	0	0	1	0	0	1
5523	uc003eqv.1-uc011blz.1	No driver	1	0	0	1	0	0	1
5519	uc001plw.1-uc010rwi.1	No driver	7	0	0	7	0	0	1
5519	uc001plx.1-uc010rwl.1	No driver	7	0	0	7	0	0	1
5519	uc001plw.1-uc010rwl.1	No driver	7	0	0	7	0	0	1
2313	uc010sbu.1-uc010sbt.1	Driver	2	0	0	2	0	0	1
3689	uc002zgf.3-uc010gpw.2	No driver	5	0	0	5	0	0	1
11052	uc001sut.3-uc010stk.1	No driver	2	2	0	0	1	0	0
2273	uc011mvz.1-uc004ezr.2	No driver	1	1	0	0	1	0	0
659	uc002uzf.3-uc010ftr.2	Driver	14	0	0	14	0	0	1
11143	uc002ipm.2-uc010wmg.1	No driver	1	0	0	1	0	0	1
9369	uc001xur.3-uc010asw.2	No driver	2	0	0	2	0	0	1
9369	uc001xuq.2-uc001xum.1	No driver	2	2	0	0	1	0	0
1385	uc010ziz.1-uc002vcd.2	Driver	14	0	12	2	0	0.857142857142857	0.142857142857143
5447	uc003udy.2-uc003uea.2	No driver	4	0	0	4	0	0	1
8496	uc001ria.2-uc001rif.1	No driver	2	0	0	2	0	0	1
85415	uc002nuf.2-uc010xro.1	No driver	2	2	0	0	1	0	0
81607	uc001fxo.2-uc010pjy.1	No driver	3	3	0	0	1	0	0
79718	uc003fix.3-uc011bpz.1	Driver	3	0	0	3	0	0	1
55660	uc010zcd.1-uc002tyh.3	No driver	2	0	0	2	0	0	1
55660	uc002tyl.1-uc002tyi.2	No driver	2	0	0	2	0	0	1
93973	uc003dhd.2-uc003dhc.2	No driver	1	0	0	1	0	0	1
9732	uc003vfx.2-uc003vfv.2	No driver	1	1	0	0	1	0	0
10263	uc001oma.2-uc009yry.2	No driver	1	1	0	0	1	0	0
2339	uc003xps.2-uc003xpu.2	No driver	1	0	0	1	0	0	1
4313	uc010vhd.1-uc002eia.3	Driver	4	0	0	4	0	0	1
4313	uc002ehz.3-uc002eia.3	Driver	4	0	0	4	0	0	1
57610	uc002eud.2-uc010vju.1	No driver	1	1	0	0	1	0	0
5777	uc001qsb.2-uc010sfr.1	No driver	40	0	0	40	0	0	1
5777	uc001qsa.1-uc010sfr.1	No driver	40	0	0	40	0	0	1
334	uc001qfp.2-uc009zcv.2	No driver	2	0	0	2	0	0	1
334	uc001qfp.2-uc001qfq.2	No driver	2	0	0	2	0	0	1
57703	uc002unp.2-uc002uno.2	No driver	1	0	0	1	0	0	1
5478	uc003tlw.2-uc010kyl.2	No driver	2	2	0	0	1	0	0
10146	uc003lun.2-uc003luq.2	Driver	4	0	0	4	0	0	1
10188	uc003fvu.1-uc003fvr.1	No driver	10	3	0	7	0.3	0	0.7
2072	uc002dce.2-uc010uyz.1	Driver	1	0	0	1	0	0	1
10556	uc010qnj.1-uc009xtx.2	No driver	1	0	0	1	0	0	1
10605	uc003joa.2-uc003joc.2	No driver	4	0	0	4	0	0	1
10605	uc003job.2-uc003joc.2	No driver	4	0	0	4	0	0	1
5133	uc002wcq.3-uc010fzt.2	No driver	2	2	0	0	1	0	0
5133	uc002wcq.3-uc010fzs.2	No driver	2	0	0	2	0	0	1
5371	uc002awk.2-uc002awy.2	Driver	2	2	0	0	1	0	0
2764	uc010tqz.1-uc001xaw.1	No driver	2	2	0	0	1	0	0
23552	uc004apr.2-uc004apu.2	No driver	2	0	0	2	0	0	1
23552	uc004apr.2-uc004aps.2	No driver	2	0	0	2	0	0	1
4719	uc002vbe.2-uc010ziu.1	No driver	3	0	0	3	0	0	1
6900	uc001hbs.2-uc001hbr.2	No driver	4	0	0	4	0	0	1
5908	uc001suc.2-uc010sti.1	No driver	3	0	0	3	0	0	1
5908	uc001suc.2-uc010sth.1	No driver	3	0	0	3	0	0	1
7323	uc003hwh.2-uc003hwp.2	No driver	38	0	38	0	0	1	0
7323	uc003hwl.2-uc003hwq.2	No driver	38	0	0	38	0	0	1
7323	uc003hwh.2-uc011ceu.1	No driver	38	0	38	0	0	1	0
7323	uc003hwp.2-uc003hwh.2	No driver	38	38	0	0	1	0	0
8490	uc001gcn.2-uc009wvb.2	No driver	4	4	0	0	1	0	0
5916	uc001scf.2-uc001scd.2	No driver	3	0	0	3	0	0	1
5916	uc001scf.2-uc010soc.1	No driver	3	0	0	3	0	0	1
1207	uc001oyk.2-uc001oyl.2	No driver	9	0	0	9	0	0	1
9855	uc002wbi.1-uc010zoq.1	No driver	1	0	0	1	0	0	1
3720	uc003nbj.2-uc011div.1	No driver	1	0	0	1	0	0	1
9915	uc002bfs.2-uc002bfr.2	No driver	2	0	0	2	0	0	1
25778	uc001hbw.2-uc001hbx.2	No driver	3	0	0	3	0	0	1
64787	uc001lqt.2-uc001lqy.2	No driver	1	0	0	1	0	0	1
64787	uc010qwk.1-uc001lqx.2	No driver	1	0	0	1	0	0	1
64787	uc001lqt.2-uc001lqx.2	No driver	1	0	0	1	0	0	1
9722	uc010pkr.1-uc001gbw.2	No driver	3	0	0	3	0	0	1
79083	uc010fyt.1-uc002vwx.2	Driver	2	2	0	0	1	0	0
10277	uc001aqr.3-uc001aqu.2	No driver	2	0	0	2	0	0	1
59	uc001kfp.2-uc010qmy.1	No driver	7	0	0	7	0	0	1
1029	uc003zpl.2-uc003zpk.2	Driver	7	0	7	0	0	1	0
22985	uc001wis.3-uc001wir.3	No driver	2	0	0	2	0	0	1
27297	uc003tus.2-uc003tuu.2	No driver	3	0	0	3	0	0	1
27030	uc001xrd.1-uc001xre.1	Driver	2	0	0	2	0	0	1
27030	uc010tuy.1-uc001xre.1	Driver	2	0	2	0	0	1	0
920	uc001qqv.1-uc010sfk.1	No driver	5	5	0	0	1	0	0
920	uc001qqv.1-uc010sfj.1	No driver	5	5	0	0	1	0	0
91768	uc002kud.2-uc002kub.2	No driver	1	0	0	1	0	0	1
10575	uc002sbo.2-uc010ypp.1	No driver	11	0	0	11	0	0	1
388677	uc010oyh.1-uc001emo.2	No driver	1	0	1	0	0	1	0
4174	uc003anu.3-uc003anv.3	No driver	5	0	0	5	0	0	1
339287	uc002huc.2-uc002hub.2	No driver	2	0	2	0	0	1	0
7010	uc003zqi.3-uc011lnp.1	Driver	4	0	0	4	0	0	1
780	uc003nrr.2-uc003nrv.2	No driver	1	0	0	1	0	0	1
6774	uc002hzl.1-uc010wgh.1	Driver	30	0	0	30	0	0	1
6774	uc002hzm.1-uc010wgh.1	Driver	30	0	0	30	0	0	1
4647	uc001oyb.2-uc001oyc.2	No driver	3	0	0	3	0	0	1
2200	uc001zwx.1-uc010beo.1	No driver	2	2	0	0	1	0	0
814	uc010jbv.2-uc003kpg.2	No driver	1	1	0	0	1	0	0
814	uc010jbv.2-uc003kpf.2	No driver	1	0	0	1	0	0	1
814	uc010jbv.2-uc011cvj.1	No driver	1	0	0	1	0	0	1
10203	uc002upv.3-uc002upw.2	No driver	2	2	0	0	1	0	0
5894	uc003bxf.3-uc011aut.1	Driver	33	0	0	33	0	0	1
57731	uc002ooa.2-uc010egx.2	No driver	1	0	0	1	0	0	1
10059	uc001rlf.2-uc010ski.1	No driver	1	0	0	1	0	0	1
10059	uc001rld.2-uc010ski.1	No driver	1	0	0	1	0	0	1
11221	uc001hmy.1-uc001hmz.1	No driver	4	0	0	4	0	0	1
2664	uc004fli.3-uc004flj.2	No driver	5	0	0	5	0	0	1
1676	uc001arj.2-uc001ark.2	No driver	2	0	0	2	0	0	1
6427	uc002jsy.3-uc010wtg.1	Driver	16	0	0	16	0	0	1
695	uc004ehg.2-uc010nnk.2	No driver	17	17	0	0	1	0	0
7408	uc002pcg.2-uc010eki.2	No driver	3	3	0	0	1	0	0
3459	uc003qho.2-uc011edm.1	No driver	1	0	0	1	0	0	1
1729	uc003llc.3-uc003llb.3	Driver	3	0	0	3	0	0	1
1729	uc003llc.3-uc011dbd.1	Driver	3	3	0	0	1	0	0
4287	uc001yac.3-uc010twl.1	No driver	3	3	0	0	1	0	0
4287	uc001yac.3-uc001yad.3	No driver	3	0	0	3	0	0	1
23176	uc003kxr.2-uc003kxs.1	No driver	1	0	0	1	0	0	1
51701	uc010crj.2-uc010cri.1	No driver	4	4	0	0	1	0	0
26751	uc002qvy.2-uc010ewe.2	No driver	1	0	0	1	0	0	1
26751	uc002qvx.2-uc002qvu.2	No driver	1	1	0	0	1	0	0
1848	uc001tay.2-uc001taz.2	No driver	2	0	0	2	0	0	1
54033	uc002yjp.3-uc002yjo.3	No driver	1	0	1	0	0	1	0
10898	uc003uqi.2-uc011kix.1	No driver	2	0	0	2	0	0	1
10898	uc003uqi.2-uc003uqj.2	No driver	2	0	0	2	0	0	1
5693	uc001wii.2-uc010tni.1	No driver	34	0	0	34	0	0	1
9590	uc003qog.2-uc010kim.2	No driver	1	1	0	0	1	0	0
9100	uc002fii.2-uc010vof.1	No driver	1	0	0	1	0	0	1
51735	uc003kvn.1-uc003kvm.1	No driver	3	3	0	0	1	0	0
64170	uc004chg.3-uc011mdx.1	No driver	1	1	0	0	1	0	0
64170	uc004chg.3-uc011mdw.1	No driver	1	0	0	1	0	0	1
5094	uc001sdc.3-uc001sdk.3	No driver	6	0	0	6	0	0	1
140901	uc002wfw.3-uc010zpu.1	No driver	1	0	0	1	0	0	1
9804	uc001hwl.2-uc009xfx.1	No driver	2	2	0	0	1	0	0
267	uc002eiy.2-uc002eiw.2	No driver	9	9	0	0	1	0	0
267	uc002eiy.2-uc002eix.2	No driver	9	8	0	1	0.888888888888889	0	0.111111111111111
81704	uc003zgf.2-uc003zgk.2	No driver	2	0	0	2	0	0	1
10181	uc003cyg.2-uc011bdk.1	Driver	1	0	0	1	0	0	1
10181	uc003cyg.2-uc003cyh.2	Driver	1	0	0	1	0	0	1
54556	uc003vjn.2-uc011kns.1	No driver	1	0	0	1	0	0	1
54556	uc003vjn.2-uc003vjo.2	No driver	1	0	0	1	0	0	1
54556	uc003vjn.2-uc003vjm.1	No driver	1	1	0	0	1	0	0
2321	uc010aaq.2-uc010aap.2	Driver	4	0	0	4	0	0	1
2321	uc001usb.3-uc010aap.2	Driver	7	3	0	4	0.428571428571429	0	0.571428571428571
84172	uc002thy.2-uc010yxo.1	No driver	3	0	0	3	0	0	1
84172	uc010yxn.1-uc010fkp.2	No driver	3	0	0	3	0	0	1
2078	uc002yxa.2-uc010gnv.2	Driver	2	0	0	2	0	0	1
6001	uc001leg.2-uc001lee.2	No driver	2	0	0	2	0	0	1
4615	uc011ayi.1-uc011ayk.1	Driver	17	1	0	16	0.0588235294117647	0	0.941176470588235
5690	uc001bzf.1-uc010ohz.1	No driver	31	0	0	31	0	0	1
6925	uc002lfw.3-uc002lfv.2	Driver	11	0	0	11	0	0	1
5868	uc003cbn.2-uc011awg.1	No driver	18	0	0	18	0	0	1
26287	uc001knw.2-uc009xvu.2	No driver	2	0	1	1	0	0.5	0.5
10694	uc002ynb.2-uc010glm.2	No driver	8	0	0	8	0	0	1
10694	uc002ynb.2-uc002ymz.2	No driver	8	0	0	8	0	0	1
1104	uc001bqe.1-uc001bqg.1	No driver	4	0	0	4	0	0	1
23164	uc002gqu.1-uc002gqv.1	No driver	1	0	0	1	0	0	1
23164	uc002gqu.1-uc010cpl.1	No driver	1	1	0	0	1	0	0
50649	uc002tsa.1-uc010fmx.1	No driver	3	0	0	3	0	0	1
50649	uc010fmx.1-uc010fmw.1	No driver	3	3	0	0	1	0	0
5604	uc010ujp.1-uc010bhq.2	Driver	14	0	0	14	0	0	1
5604	uc010bhq.2-uc010ujp.1	Driver	14	0	0	14	0	0	1
4296	uc001oew.2-uc001oev.2	Driver	10	10	0	0	1	0	0
164	uc010cgg.2-uc002faz.2	No driver	7	2	0	5	0.285714285714286	0	0.714285714285714
5825	uc001dqn.3-uc009wdr.2	No driver	1	0	0	1	0	0	1
5825	uc001dqn.3-uc010otp.1	No driver	1	0	0	1	0	0	1
5892	uc002hir.2-uc010ctj.2	No driver	4	4	0	0	1	0	0
5892	uc002hir.2-uc002hit.2	No driver	4	0	0	4	0	0	1
394	uc001wrl.2-uc001wro.2	No driver	4	0	0	4	0	0	1
578	uc003oes.2-uc003oer.2	No driver	7	0	0	7	0	0	1
3066	uc003pwd.1-uc003pwe.1	Driver	17	0	0	17	0	0	1
11078	uc003atw.2-uc010gxh.2	No driver	1	1	0	0	1	0	0
11078	uc003atw.2-uc003atv.2	No driver	1	0	0	1	0	0	1
1265	uc002lqu.2-uc002lqv.2	No driver	1	0	0	1	0	0	1
23085	uc001qjb.2-uc001qjc.2	Driver	2	0	0	2	0	0	1
3679	uc001shh.2-uc001shf.2	No driver	1	1	0	0	1	0	0
3679	uc001shh.2-uc001shg.2	No driver	1	0	0	1	0	0	1
147700	uc002pbf.1-uc010ejy.1	No driver	2	0	0	2	0	0	1
147700	uc002pbf.1-uc002pbg.1	No driver	2	0	0	2	0	0	1
79754	uc001iig.2-uc001iii.2	No driver	1	1	0	0	1	0	0
6908	uc003qxu.2-uc011ehf.1	No driver	22	0	0	22	0	0	1
7026	uc010uri.1-uc002btp.2	Driver	3	0	0	3	0	0	1
7026	uc010uri.1-uc010urj.1	Driver	3	0	0	3	0	0	1
2268	uc001bom.2-uc001boi.2	No driver	11	5	0	6	0.454545454545455	0	0.545454545454545
55147	uc001whg.2-uc001whj.2	No driver	3	0	0	3	0	0	1
2547	uc003bao.1-uc003bas.1	No driver	6	0	0	6	0	0	1
5524	uc004bxp.2-uc004bxn.1	No driver	2	0	2	0	0	1	0
266747	uc002zxn.2-uc002zxo.2	No driver	4	0	0	4	0	0	1
57222	uc003mbw.3-uc011dfa.1	No driver	1	0	0	1	0	0	1
10062	uc009ylm.2-uc001nek.2	No driver	5	0	0	5	0	0	1
23192	uc002wbv.2-uc002wbu.2	No driver	5	0	0	5	0	0	1
23192	uc002wbv.2-uc010zoz.1	No driver	5	0	0	5	0	0	1
27071	uc003hvf.3-uc010ilh.2	No driver	1	0	0	1	0	0	1
5774	uc004bed.2-uc011lwd.1	No driver	1	0	0	1	0	0	1
5774	uc011lwh.1-uc011lwg.1	No driver	1	0	0	1	0	0	1
8723	uc003eib.2-uc011bkf.1	No driver	2	0	0	2	0	0	1
6130	uc004cdf.1-uc004cde.1	No driver	22	0	0	22	0	0	1
10788	uc003kek.2-uc003kel.2	No driver	3	0	0	3	0	0	1
165324	uc002ren.2-uc010ykj.1	No driver	1	1	0	0	1	0	0
9810	uc002dzq.2-uc010vfa.1	No driver	2	0	0	2	0	0	1
7727	uc002cvc.2-uc002cvb.2	No driver	1	0	0	1	0	0	1
26233	uc003zcb.2-uc003zbz.2	No driver	1	1	0	0	1	0	0
1793	uc001ljt.2-uc001ljw.1	No driver	4	4	0	0	1	0	0
1793	uc001ljt.2-uc009yaq.2	No driver	4	2	0	2	0.5	0	0.5
397	uc001rcq.1-uc001rcp.1	No driver	3	3	0	0	1	0	0
5527	uc001ykk.2-uc001ykn.2	Driver	4	0	0	4	0	0	1
9094	uc002hbk.2-uc002hbl.1	No driver	2	2	0	0	1	0	0
3812	uc002qho.3-uc010esh.2	No driver	1	0	0	1	0	0	1
3812	uc010esh.2-uc002qho.3	No driver	1	0	0	1	0	0	1
22797	uc003vhl.3-uc011kmw.1	No driver	2	0	0	2	0	0	1
22797	uc003vhj.1-uc011kmw.1	No driver	2	0	0	2	0	0	1
6229	uc001jzp.2-uc001jzq.2	No driver	18	0	0	18	0	0	1
9921	uc001tyq.3-uc001typ.3	No driver	1	0	0	1	0	0	1
9921	uc001typ.3-uc001tyq.3	No driver	1	0	0	1	0	0	1
4294	uc002ona.2-uc002onb.2	No driver	3	3	0	0	1	0	0
84951	uc010cxb.2-uc002huu.3	No driver	2	2	0	0	1	0	0
54617	uc001zni.2-uc010ucu.1	No driver	1	1	0	0	1	0	0
6882	uc003ojw.1-uc011dsr.1	No driver	2	0	0	2	0	0	1
5795	uc001ngp.3-uc001ngo.3	No driver	5	2	0	3	0.4	0	0.6
25780	uc010ync.1-uc002roy.2	No driver	3	0	0	3	0	0	1
25780	uc002rox.2-uc002roy.2	No driver	3	0	0	3	0	0	1
55743	uc001ule.2-uc010tbt.1	No driver	6	0	0	6	0	0	1
10849	uc002pbr.1-uc002pbq.1	No driver	2	0	0	2	0	0	1
8379	uc003sld.1-uc003slh.1	No driver	1	0	0	1	0	0	1
64837	uc001ohc.2-uc001ohd.2	No driver	2	0	0	2	0	0	1
1909	uc003iky.2-uc010ipg.1	No driver	1	0	0	1	0	0	1
5356	uc003iny.2-uc003inz.2	No driver	3	0	0	3	0	0	1
8576	uc010zky.1-uc002vkp.2	No driver	5	0	0	5	0	0	1
840	uc001laq.2-uc010qsb.1	No driver	10	0	0	10	0	0	1
840	uc001lan.2-uc010qsb.1	No driver	10	0	0	10	0	0	1
2898	uc010kcw.2-uc003pqp.3	No driver	8	0	0	8	0	0	1
151011	uc002tew.2-uc010fjo.2	No driver	2	2	0	0	1	0	0
151011	uc002tev.1-uc010fjo.2	No driver	2	2	0	0	1	0	0
151011	uc002tev.1-uc002tex.2	No driver	2	0	0	2	0	0	1
54888	uc003jdu.2-uc003jds.2	No driver	1	1	0	0	1	0	0
2054	uc001uio.2-uc001uip.2	Driver	6	0	0	6	0	0	1
2054	uc001uip.2-uc001uio.2	Driver	6	0	0	6	0	0	1
113878	uc003ufj.3-uc003ufk.3	No driver	3	0	0	3	0	0	1
113878	uc003ufj.3-uc003ufn.3	No driver	3	3	0	0	1	0	0
22981	uc002wux.1-uc002wuw.1	No driver	1	1	0	0	1	0	0
648	uc001irh.2-uc009xkg.2	No driver	5	0	0	5	0	0	1
5530	uc003hvu.2-uc010ilk.2	No driver	5	5	0	0	1	0	0
10524	uc001ofi.2-uc001ofk.2	No driver	9	0	0	9	0	0	1
10524	uc001ofi.2-uc001ofl.2	No driver	9	1	0	8	0.111111111111111	0	0.888888888888889
1295	uc003dti.1-uc003dth.1	No driver	1	0	0	1	0	0	1
7919	uc003ntt.2-uc011dnn.1	No driver	3	0	0	3	0	0	1
7919	uc003nts.2-uc003ntr.2	No driver	3	0	0	3	0	0	1
5746	uc010fuo.1-uc010zjb.1	No driver	1	0	1	0	0	1	0
1741	uc011mpn.1-uc004dyj.1	No driver	10	0	0	10	0	0	1
9444	uc003qug.2-uc003quj.2	Driver	10	0	0	10	0	0	1
9444	uc003qui.2-uc003quj.2	Driver	10	0	0	10	0	0	1
6811	uc001nvh.2-uc001nvi.2	No driver	10	0	0	10	0	0	1
6811	uc001nvh.2-uc010rmi.1	No driver	10	0	0	10	0	0	1
9456	uc003kfy.2-uc010jad.2	No driver	1	1	0	0	1	0	0
597	uc002bfc.3-uc002bfd.3	No driver	7	0	0	7	0	0	1
3921	uc003cjp.2-uc003cjr.2	No driver	21	0	0	21	0	0	1
3921	uc003cjp.2-uc003cjt.2	No driver	21	21	0	0	1	0	0
27327	uc002dmo.2-uc002dmr.2	No driver	1	0	0	1	0	0	1
558	uc010ehk.2-uc010ehj.2	No driver	7	0	0	7	0	0	1
81	uc002oja.1-uc002ojb.1	No driver	8	3	0	5	0.375	0	0.625
6195	uc001bms.1-uc010ofe.1	No driver	11	0	0	11	0	0	1
6195	uc001bmr.1-uc010ofe.1	No driver	11	0	0	11	0	0	1
8837	uc002uxd.3-uc002uxe.2	Driver	11	1	0	10	0.0909090909090909	0	0.909090909090909
22895	uc010sym.1-uc010syl.1	No driver	3	0	0	3	0	0	1
10307	uc003lge.1-uc003lgf.1	No driver	3	3	0	0	1	0	0
10307	uc003lge.1-uc003lgb.1	No driver	3	0	0	3	0	0	1
7533	uc003alz.2-uc010gwm.2	No driver	9	0	0	9	0	0	1
7533	uc010gwm.2-uc003alz.2	No driver	9	0	0	9	0	0	1
57466	uc002ype.2-uc010glu.2	No driver	1	0	0	1	0	0	1
4684	uc001pnp.2-uc001pns.2	No driver	2	0	0	2	0	0	1
112858	uc002xsk.2-uc002xsj.2	No driver	1	1	0	0	1	0	0
5829	uc001txy.2-uc001txv.2	No driver	19	0	0	19	0	0	1
10486	uc003ncb.2-uc011djb.1	Driver	4	0	0	4	0	0	1
10486	uc003ncb.2-uc011djd.1	Driver	4	0	0	4	0	0	1
10486	uc003ncb.2-uc011djc.1	Driver	4	0	0	4	0	0	1
11222	uc003eoh.2-uc011blo.1	No driver	4	0	0	4	0	0	1
5413	uc002zpv.1-uc002zpw.1	Driver	5	5	0	0	1	0	0
4676	uc010qxn.1-uc009ydt.2	No driver	7	7	0	0	1	0	0
4676	uc001lxc.2-uc009ydt.2	No driver	7	7	0	0	1	0	0
1781	uc002uhf.1-uc002uhd.1	No driver	4	2	0	2	0.5	0	0.5
7325	uc003ccg.2-uc010hfc.2	No driver	10	10	0	0	1	0	0
8726	uc001pbp.2-uc001pbs.2	No driver	10	0	0	10	0	0	1
4084	uc002sfy.2-uc010yqq.1	No driver	2	0	0	2	0	0	1
4084	uc002sfy.2-uc010yqs.1	No driver	2	0	0	2	0	0	1
10420	uc001cns.1-uc009vxr.1	No driver	1	0	1	0	0	1	0
5600	uc003bkr.2-uc010hax.2	No driver	5	0	0	5	0	0	1
192669	uc001bzp.2-uc001bzq.2	Driver	4	0	0	4	0	0	1
192669	uc001bzp.2-uc001bzo.2	Driver	4	4	0	0	1	0	0
192669	uc001bzp.2-uc001bzn.1	Driver	4	0	0	4	0	0	1
1982	uc001mjc.2-uc009ygf.2	No driver	4	0	0	4	0	0	1
6733	uc003vcv.2-uc003vct.2	No driver	11	0	0	11	0	0	1
639	uc003pre.2-uc003prd.2	Driver	2	0	0	2	0	0	1
1296	uc001bzv.1-uc001bzw.1	No driver	1	0	0	1	0	0	1
8777	uc010mhx.2-uc003zky.3	No driver	3	0	0	3	0	0	1
2885	uc002jnx.3-uc002jny.3	No driver	127	15	0	112	0.118110236220472	0	0.881889763779528
122786	uc001wzd.2-uc001wzg.2	No driver	1	1	0	0	1	0	0
116071	uc001ocf.1-uc001oce.1	No driver	7	7	0	0	1	0	0
7703	uc002hqp.1-uc002hqn.1	No driver	2	0	0	2	0	0	1
10458	uc002jze.2-uc002jzb.2	No driver	1	0	0	1	0	0	1
10458	uc002jzd.2-uc002jzf.2	No driver	1	0	0	1	0	0	1
8805	uc003vuc.2-uc003vub.2	Driver	5	0	0	5	0	0	1
10298	uc002okp.1-uc002oko.1	No driver	6	0	0	6	0	0	1
10298	uc002okl.1-uc002oko.1	No driver	6	0	0	6	0	0	1
9337	uc003lvv.2-uc011ddg.1	No driver	3	0	0	3	0	0	1
5800	uc001rcz.1-uc001rcv.1	No driver	1	0	0	1	0	0	1
23678	uc003xwt.2-uc003xwu.2	No driver	1	0	0	1	0	0	1
63908	uc002wtc.2-uc002wta.2	No driver	6	0	0	6	0	0	1
7249	uc002coo.2-uc002coq.2	Driver	2	0	0	2	0	0	1
26235	uc003ppg.1-uc003pph.1	No driver	1	1	0	0	1	0	0
6385	uc002xnu.2-uc010zws.1	Driver	1	0	0	1	0	0	1
