Cancer	Gene	Symbol	Transcript	TPM	ProteinLength
brca	3624	INHBA	uc003thr.2	0.0	426
brca	3624	INHBA	uc003thq.2	1.29253397624	426
brca	28976	ACAD9	uc003ele.2	7.98628320184	273
brca	28976	ACAD9	uc003ela.3	22.2054791846	621
brca	55051	C14orf102	uc010atp.1	0.409929135142	669
brca	55051	C14orf102	uc001xyi.1	8.03714605611	1164
brca	122616	C14orf79	uc001ypz.1	1.54493050538	0
brca	122616	C14orf79	uc001ypy.1	10.2014249099	325
brca	122616	C14orf79	uc010tym.1	0.0	0
brca	122616	C14orf79	uc001ypy.1	10.2014249099	325
brca	2561	GABRB2	uc003lyt.1	0.0	474
brca	2561	GABRB2	uc011deh.1	0.210025941699	313
brca	2561	GABRB2	uc010jiu.1	0.0	411
brca	2561	GABRB2	uc011deh.1	0.210025941699	313
brca	63826	SRR	uc002fui.1	0.0	191
brca	63826	SRR	uc002fue.1	11.9585195376	340
brca	266727	MDGA1	uc003onv.1	0.26202309689	242
brca	266727	MDGA1	uc003onu.1	1.35655837343	955
brca	266727	MDGA1	uc003onw.3	0.177125407995	0
brca	266727	MDGA1	uc003onu.1	1.35655837343	955
brca	81029	WNT5B	uc001qjk.2	0.0	359
brca	81029	WNT5B	uc001qjj.2	7.44676833847	359
brca	5528	PPP2R5D	uc003otj.2	2.86144951481	433
brca	5528	PPP2R5D	uc003oth.2	28.5110083187	602
brca	5528	PPP2R5D	uc010jyd.2	3.60736400242	496
brca	5528	PPP2R5D	uc003oth.2	28.5110083187	602
brca	1781	DYNC1I2	uc002uhb.1	26.6148988612	612
brca	1781	DYNC1I2	uc002uhf.1	48.7354433815	612
brca	1781	DYNC1I2	uc002uhd.1	4.55500525118	375
brca	1781	DYNC1I2	uc002uhf.1	48.7354433815	612
brca	23129	PLXND1	uc003emw.2	21.9503782817	81
brca	23129	PLXND1	uc003emx.2	27.9868826133	1925
brca	23129	PLXND1	uc003emw.2	21.9503782817	81
brca	23129	PLXND1	uc011blb.1	32.2755447509	594
brca	64064	OXCT2	uc009vvu.1	0.0	511
brca	64064	OXCT2	uc001ceb.1	0.155059164092	517
brca	64064	OXCT2	uc001ceb.1	0.155059164092	517
brca	64064	OXCT2	uc009vvu.1	0.0	511
brca	10554	AGPAT1	uc003oaf.2	18.5534151516	283
brca	10554	AGPAT1	uc003oae.2	47.2787499267	283
brca	10554	AGPAT1	uc011dpk.1	0.0	247
brca	10554	AGPAT1	uc003oae.2	47.2787499267	283
brca	1119	CHKA	uc001onk.2	1.72792342774	439
brca	1119	CHKA	uc001onj.2	25.2380006732	457
brca	5000	ORC4L	uc002twl.1	1.21223752927	0
brca	5000	ORC4L	uc010zbr.1	11.1273565015	357
brca	54823	C1orf26	uc001grh.3	0.0	900
brca	54823	C1orf26	uc001grg.3	4.51656932105	900
brca	1641	DCX	uc004epf.2	0.0	365
brca	1641	DCX	uc004epg.2	0.339851634867	360
brca	92667	C20orf72	uc010gco.2	2.59698910507	0
brca	92667	C20orf72	uc002wqh.2	22.736975879	344
brca	92667	C20orf72	uc010gcp.2	0.261217518345	0
brca	92667	C20orf72	uc002wqh.2	22.736975879	344
brca	129401	NUP35	uc002upg.2	0.683988854898	0
brca	129401	NUP35	uc002upf.2	17.1896492594	326
brca	129401	NUP35	uc010zfs.1	0.0	308
brca	129401	NUP35	uc002upf.2	17.1896492594	326
brca	2547	XRCC6	uc003bas.1	0.649380132091	559
brca	2547	XRCC6	uc003bao.1	254.22145655	609
brca	57541	ZNF398	uc003wfl.2	0.559205500134	642
brca	57541	ZNF398	uc011kum.1	8.35597390165	647
brca	587	BCAT2	uc002pkt.2	4.1778554636	300
brca	587	BCAT2	uc002pkr.2	23.2365922227	392
brca	63967	CLSPN	uc009vux.2	0.0	1275
brca	63967	CLSPN	uc001bzi.2	0.210204091647	1339
brca	80301	PLEKHO2	uc010bgz.2	3.1772464296	166
brca	80301	PLEKHO2	uc002anv.2	24.9625705983	490
brca	138649	ANKRD19	uc004asr.3	0.0	0
brca	138649	ANKRD19	uc004ass.2	1.30257750272	0
brca	155370	SBDSP1	uc003twh.2	13.3535892361	0
brca	155370	SBDSP1	uc003twg.2	18.2817709288	0
brca	399948	C11orf92	uc001ple.2	0.0	0
brca	399948	C11orf92	uc001pld.2	2.5072371077	124
brca	57647	DHX37	uc001ugz.1	0.489739980122	262
brca	57647	DHX37	uc001ugy.2	8.47184577637	1157
brca	6900	CNTN2	uc001hbr.2	0.0	1040
brca	6900	CNTN2	uc001hbs.2	0.107213401626	828
brca	6509	SLC1A4	uc010ypz.1	0.0	234
brca	6509	SLC1A4	uc010ypy.1	12.177946277	312
brca	6509	SLC1A4	uc010ypz.1	0.0	234
brca	6509	SLC1A4	uc010yqa.1	11.5018980413	532
brca	666	BOK	uc002wbr.2	25.8286899785	0
brca	666	BOK	uc002wbq.2	44.6261752577	212
brca	401232	DKFZP686I15217	uc011dhq.1	0.0	0
brca	401232	DKFZP686I15217	uc003mur.3	3.18296676675	0
brca	138311	FAM69B	uc004cil.2	1.74068077864	344
brca	138311	FAM69B	uc004cik.2	6.64047535919	431
brca	5768	QSOX1	uc001goc.2	23.2490477353	243
brca	5768	QSOX1	uc001gnz.2	56.6736618209	747
brca	10844	TUBGCP2	uc001lmf.1	0.871962397577	495
brca	10844	TUBGCP2	uc001lmg.1	36.487961543	902
brca	10844	TUBGCP2	uc010qvd.1	0.0	772
brca	10844	TUBGCP2	uc001lmg.1	36.487961543	902
brca	1718	DHCR24	uc010ooi.1	30.8209542192	159
brca	1718	DHCR24	uc001cyc.1	144.629555297	516
brca	129138	ANKRD54	uc003aud.2	0.0	177
brca	129138	ANKRD54	uc003auc.2	15.4321783671	300
brca	7551	ZNF3	uc010lgj.2	4.1309018773	410
brca	7551	ZNF3	uc003usr.2	18.9826408683	446
brca	55250	ELP2	uc002kzo.1	1.40683012723	756
brca	55250	ELP2	uc002kzk.1	59.6758338746	826
brca	9488	PIGB	uc010ugg.1	3.07348102674	359
brca	9488	PIGB	uc002act.2	10.4506021887	554
brca	389668	XKR9	uc010lzd.2	0.0	241
brca	389668	XKR9	uc003xyq.2	0.426208388184	373
brca	389668	XKR9	uc010lze.2	0.0	373
brca	389668	XKR9	uc003xyq.2	0.426208388184	373
brca	9682	KDM4A	uc010oki.1	0.635388995267	509
brca	9682	KDM4A	uc001cjx.2	28.1543943662	1064
brca	11179	ZNF277	uc003vgf.2	0.0	372
brca	11179	ZNF277	uc003vge.2	17.8521589093	450
brca	11179	ZNF277	uc003vgg.2	0.0	275
brca	11179	ZNF277	uc003vge.2	17.8521589093	450
brca	55622	TTC27	uc002ron.2	5.38337747408	0
brca	55622	TTC27	uc002rom.2	15.1593771621	843
brca	8310	ACOX3	uc003glc.3	0.0	700
brca	8310	ACOX3	uc010idk.2	15.3003695193	700
brca	57020	C16orf62	uc002dgp.1	0.138019356235	712
brca	57020	C16orf62	uc002dgn.1	34.7249958834	963
brca	9633	MTL5	uc001ooe.2	0.421454413115	229
brca	9633	MTL5	uc001ooc.2	3.48682667748	508
brca	4144	MAT2A	uc010fgk.2	0.0	369
brca	4144	MAT2A	uc002spr.2	140.903781823	395
brca	10606	PAICS	uc010ihd.1	0.0	426
brca	10606	PAICS	uc003hbu.1	59.476547819	425
brca	7405	UVRAG	uc001oxc.2	4.08220718429	699
brca	7405	UVRAG	uc010rrw.1	16.411261977	598
brca	7405	UVRAG	uc010rry.1	0.530638032919	255
brca	7405	UVRAG	uc010rrw.1	16.411261977	598
brca	3030	HADHA	uc010yks.1	0.879763956379	676
brca	3030	HADHA	uc002rgy.2	221.873220342	763
brca	8878	SQSTM1	uc011dgs.1	27.9021130826	356
brca	8878	SQSTM1	uc003mkw.3	156.507377203	440
brca	1717	DHCR7	uc001oqk.2	0.0	475
brca	1717	DHCR7	uc001oql.2	29.1597365657	475
brca	80213	TM2D3	uc002bxi.2	12.7836365644	247
brca	80213	TM2D3	uc002bxj.2	40.0749003916	221
brca	6448	SGSH	uc002jya.3	0.715491222378	299
brca	6448	SGSH	uc002jxz.3	24.0975248561	502
brca	81	ACTN4	uc002ojb.1	35.3394316647	233
brca	81	ACTN4	uc002oja.1	252.475357781	911
brca	79932	KIAA0319L	uc001byw.2	15.3581150077	491
brca	79932	KIAA0319L	uc001byx.2	32.8127748202	1049
brca	1786	DNMT1	uc002mnf.2	0.721028853675	540
brca	1786	DNMT1	uc002mng.2	15.0256721449	1616
brca	8805	TRIM24	uc003vub.2	6.23752565708	1016
brca	8805	TRIM24	uc003vuc.2	11.8188180715	1050
brca	24144	TFIP11	uc003acq.2	9.97142433784	196
brca	24144	TFIP11	uc003act.2	24.6196373441	837
brca	55094	GPATCH1	uc002nuh.1	1.10314275832	308
brca	55094	GPATCH1	uc002nug.1	8.10117837918	931
brca	56970	ATXN7L3	uc010wiv.1	1.24621913462	129
brca	56970	ATXN7L3	uc002iga.2	23.5768420163	347
brca	26354	GNL3	uc003dff.2	0.0	537
brca	26354	GNL3	uc003dfd.2	79.3230870907	549
brca	171017	ZNF384	uc001qqd.2	0.0	461
brca	171017	ZNF384	uc010sfh.1	16.4109331586	577
brca	171017	ZNF384	uc001qqe.2	2.63878175176	500
brca	171017	ZNF384	uc010sfh.1	16.4109331586	577
brca	120534	C11orf46	uc001msp.2	16.9714851859	0
brca	120534	C11orf46	uc001mso.1	27.4919806421	260
brca	1802	DPH2	uc001cla.2	0.698060029068	261
brca	1802	DPH2	uc001ckz.2	13.7033686983	489
brca	1802	DPH2	uc010okk.1	0.30218103813	354
brca	1802	DPH2	uc001ckz.2	13.7033686983	489
brca	54812	AFTPH	uc002sdc.2	6.0813441044	937
brca	54812	AFTPH	uc002sdb.2	22.648912406	909
brca	3156	HMGCR	uc010izp.2	0.129380504423	111
brca	3156	HMGCR	uc003kdp.2	16.3545471294	888
brca	7982	ST7	uc003vio.2	2.32721652131	554
brca	7982	ST7	uc003viq.2	13.5089477188	531
brca	54682	MANSC1	uc010shm.1	5.8900908644	365
brca	54682	MANSC1	uc001rai.1	35.7127964616	431
brca	79109	MAPKAP1	uc004bqa.2	3.2666071205	323
brca	79109	MAPKAP1	uc004bpv.2	33.2027152623	522
brca	79109	MAPKAP1	uc011lzu.1	1.4310496766	325
brca	79109	MAPKAP1	uc004bpv.2	33.2027152623	522
brca	6809	STX3	uc010rkx.1	2.60513126982	277
brca	6809	STX3	uc001nog.2	20.6154670374	289
brca	6809	STX3	uc010rky.1	0.0	180
brca	6809	STX3	uc001nog.2	20.6154670374	289
brca	57674	RNF213	uc010dhx.1	10.867447904	224
brca	57674	RNF213	uc002jyh.1	23.4440867611	3280
brca	7726	TRIM26	uc003npr.2	3.62829711811	539
brca	7726	TRIM26	uc003npt.2	29.8802786157	539
brca	7726	TRIM26	uc003nps.2	4.42738559994	539
brca	7726	TRIM26	uc003npt.2	29.8802786157	539
brca	4059	BCAM	uc002ozt.1	14.6967106495	588
brca	4059	BCAM	uc002ozu.2	169.228487724	628
brca	9343	EFTUD2	uc010wje.1	0.0	937
brca	9343	EFTUD2	uc002ihn.2	39.4127649256	972
brca	1609	DGKQ	uc010ibn.2	0.0	929
brca	1609	DGKQ	uc003gbw.2	5.58715912168	942
brca	54829	ASPN	uc010mqy.1	0.577088758569	243
brca	54829	ASPN	uc004ase.1	17.0927546717	380
brca	6916	TBXAS1	uc003vvh.2	0.216174792837	534
brca	6916	TBXAS1	uc003vvi.2	9.38688404586	534
brca	6916	TBXAS1	uc010lne.2	0.0	466
brca	6916	TBXAS1	uc003vvi.2	9.38688404586	534
brca	54802	TRIT1	uc001cel.2	0.0	0
brca	54802	TRIT1	uc010oiz.1	8.94828628655	467
brca	8481	OFD1	uc004cvu.3	6.92543789374	971
brca	8481	OFD1	uc004cvp.3	15.3014140837	1012
brca	9731	KIAA0562	uc010nzm.1	4.97313881958	0
brca	9731	KIAA0562	uc001aky.2	8.22674765783	925
brca	311	ANXA11	uc001kbs.1	0.88191525348	505
brca	311	ANXA11	uc001kbu.1	117.576669333	505
brca	7922	SLC39A7	uc003odh.2	6.53435918634	117
brca	7922	SLC39A7	uc003odf.2	66.1044047245	469
brca	3419	IDH3A	uc002bdg.2	0.177648092794	279
brca	3419	IDH3A	uc002bdd.2	30.8198433688	366
brca	54700	RRN3	uc010uzp.1	1.64097413095	519
brca	54700	RRN3	uc002dde.2	29.9494277164	651
brca	54953	C1orf27	uc010por.1	0.0	421
brca	54953	C1orf27	uc001grw.2	18.6577607017	453
brca	4953	ODC1	uc002ran.1	11.3661894338	147
brca	4953	ODC1	uc002rao.1	51.2038445857	461
brca	8454	CUL1	uc003wfa.2	0.0650982793428	437
brca	8454	CUL1	uc003wey.2	48.598445161	776
brca	22920	KIFAP3	uc010plx.1	11.4463134569	494
brca	22920	KIFAP3	uc001ggv.2	23.6213529126	792
brca	56097	PCDHGC5	uc011dbc.1	0.0	877
brca	56097	PCDHGC5	uc003lla.1	0.136822369747	944
brca	11314	CD300A	uc010dfs.2	0.0	103
brca	11314	CD300A	uc002jkv.2	6.79282458094	299
brca	126432	RINL	uc010xuo.1	0.0	566
brca	126432	RINL	uc002ojr.1	5.82108409578	107
brca	22985	ACIN1	uc001wir.3	7.11411316503	614
brca	22985	ACIN1	uc001wis.3	24.1711508631	1022
brca	115509	ZNF689	uc002dyx.2	3.60917920007	500
brca	115509	ZNF689	uc010bzy.2	5.76092456006	249
brca	4209	MEF2D	uc001fpb.2	0.0	514
brca	4209	MEF2D	uc001fpd.2	24.9829218924	514
brca	11219	TREX2	uc011myp.1	0.0	235
brca	11219	TREX2	uc010nud.1	0.0	235
brca	11219	TREX2	uc010nud.1	0.0	235
brca	11219	TREX2	uc011myp.1	0.0	235
brca	81628	TSC22D4	uc003uvb.2	10.7057576752	156
brca	81628	TSC22D4	uc003uva.2	30.039374569	395
brca	81628	TSC22D4	uc010lgx.2	0.410194914519	395
brca	81628	TSC22D4	uc003uva.2	30.039374569	395
brca	81628	TSC22D4	uc011kjv.1	0.0	156
brca	81628	TSC22D4	uc003uva.2	30.039374569	395
brca	51252	FAM178B	uc002sxj.3	0.0	119
brca	51252	FAM178B	uc002sxi.3	1.47825021351	138
brca	51252	FAM178B	uc002sxk.3	0.161164121919	362
brca	51252	FAM178B	uc002sxi.3	1.47825021351	138
brca	153572	IRX2	uc003jda.2	12.091478354	471
brca	153572	IRX2	uc003jdb.2	28.8697002907	471
brca	401115	C4orf48	uc003gep.3	0.0	95
brca	401115	C4orf48	uc003geo.3	1.60983635624	139
brca	401115	C4orf48	uc003geo.3	1.60983635624	139
brca	401115	C4orf48	uc003gep.3	0.0	95
brca	8740	TNFSF14	uc002mfk.1	0.312874555185	240
brca	8740	TNFSF14	uc002mfj.1	0.0	204
brca	8740	TNFSF14	uc002mfj.1	0.0	204
brca	8740	TNFSF14	uc002mfk.1	0.312874555185	240
brca	6386	SDCBP	uc003xtq.2	0.0	298
brca	6386	SDCBP	uc003xtn.2	159.473913073	298
brca	6386	SDCBP	uc011led.1	0.0	239
brca	6386	SDCBP	uc003xtn.2	159.473913073	298
brca	6899	TBX1	uc002zqb.2	0.195923143077	398
brca	6899	TBX1	uc002zqa.1	2.29884851301	495
brca	27315	PGAP2	uc001lyn.3	8.04123074523	161
brca	27315	PGAP2	uc010qxy.1	9.20916713793	307
brca	255167	LOC255167	uc003jdq.2	0.0452912674143	0
brca	255167	LOC255167	uc003jdr.2	0.00632879566186	0
brca	10276	NET1	uc010qar.1	2.54168424741	415
brca	10276	NET1	uc001iib.2	76.2390013634	542
brca	54956	PARP16	uc002aop.2	0.342409772414	207
brca	54956	PARP16	uc002aoo.2	10.1337100134	322
brca	54956	PARP16	uc002aoq.2	2.49906538071	323
brca	54956	PARP16	uc002aoo.2	10.1337100134	322
brca	153571	C5orf38	uc011cmg.1	1.47288228952	135
brca	153571	C5orf38	uc011cmj.1	4.8427209819	0
brca	153770	PLAC8L1	uc011dbp.1	0.0846560904275	0
brca	153770	PLAC8L1	uc003lnv.2	0.0	177
brca	153770	PLAC8L1	uc003lnv.2	0.0	177
brca	153770	PLAC8L1	uc011dbp.1	0.0846560904275	0
brca	26276	VPS33B	uc010uqu.1	0.0	590
brca	26276	VPS33B	uc002bqp.1	10.1891736819	617
brca	56474	CTPS2	uc004cxl.2	4.10483938172	586
brca	56474	CTPS2	uc004cxm.2	11.2835903254	586
brca	81037	CLPTM1L	uc003jcg.2	4.25185751394	369
brca	81037	CLPTM1L	uc003jch.2	75.0869334404	538
brca	8394	PIP5K1A	uc010pcv.1	4.48850070033	254
brca	8394	PIP5K1A	uc001exi.2	23.9518376298	549
brca	387990	TOMM20L	uc010trq.1	0.24164840045	0
brca	387990	TOMM20L	uc001xdr.1	0.0	152
brca	387990	TOMM20L	uc001xdr.1	0.0	152
brca	387990	TOMM20L	uc010trq.1	0.24164840045	0
brca	6712	SPTBN2	uc001ojc.1	4.40817651854	174
brca	6712	SPTBN2	uc001ojd.2	7.80960559938	2390
brca	3383	ICAM1	uc010xle.1	4.68219925182	310
brca	3383	ICAM1	uc002mnq.2	22.5595374844	532
brca	51430	C1orf9	uc010pmn.1	5.41047724856	883
brca	51430	C1orf9	uc009wwd.2	13.1414840589	1210
brca	2017	CTTN	uc001opw.3	20.5654379959	513
brca	2017	CTTN	uc001opv.3	83.3777700857	550
brca	2017	CTTN	uc001opx.2	11.2616129157	234
brca	2017	CTTN	uc001opv.3	83.3777700857	550
brca	440823	MIAT	uc003adb.1	0.0	0
brca	440823	MIAT	uc003adf.1	1.0305784633	0
brca	440823	MIAT	uc003adc.1	0.260732189503	0
brca	440823	MIAT	uc003adf.1	1.0305784633	0
brca	55768	NGLY1	uc003cdk.2	0.0	0
brca	55768	NGLY1	uc003cdl.2	22.4312288754	654
brca	55768	NGLY1	uc003cdm.2	1.82339093398	558
brca	55768	NGLY1	uc003cdl.2	22.4312288754	654
brca	4354	MPP1	uc010nvg.1	0.0	446
brca	4354	MPP1	uc004fmp.1	23.0257722743	466
brca	4354	MPP1	uc011mzw.1	0.0	449
brca	4354	MPP1	uc004fmp.1	23.0257722743	466
brca	7942	TFEB	uc003oqr.1	0.334131520751	391
brca	7942	TFEB	uc003oqu.1	10.9227528263	490
brca	7942	TFEB	uc003oqt.1	2.51417917068	476
brca	7942	TFEB	uc003oqu.1	10.9227528263	490
brca	134359	POC5	uc003keg.3	0.228300320188	550
brca	134359	POC5	uc003keh.3	9.14871676114	575
brca	29801	ZDHHC8	uc010gsa.2	0.0	571
brca	29801	ZDHHC8	uc002zrq.2	15.5536197348	765
brca	55322	C5orf22	uc010iuj.2	1.74001953504	177
brca	55322	C5orf22	uc003jhj.3	12.5972007611	442
brca	83440	ADPGK	uc002ave.3	1.14942256699	222
brca	83440	ADPGK	uc010ukw.1	25.5057139323	439
brca	6240	RRM1	uc010qyd.1	0.0	454
brca	6240	RRM1	uc001lyw.3	44.0725879566	792
brca	7030	TFE3	uc004dmc.3	22.4324891543	470
brca	7030	TFE3	uc004dmb.3	28.1308278748	575
brca	4899	NRF1	uc011kpa.1	0.794459593953	342
brca	4899	NRF1	uc003voz.2	10.1266876894	503
brca	3927	LASP1	uc010wdz.1	0.0	205
brca	3927	LASP1	uc002hra.2	135.542712254	261
brca	93624	TADA2B	uc003gjw.3	6.82982853823	420
brca	93624	TADA2B	uc010idi.2	18.7431507166	345
brca	309	ANXA6	uc003ltm.1	78.5674331554	667
brca	309	ANXA6	uc003ltl.1	137.108217297	673
brca	647121	LOC647121	uc001eiu.1	0.118385540295	0
brca	647121	LOC647121	uc009wht.1	0.91902404157	121
brca	55633	TBC1D22B	uc003onp.2	0.0	163
brca	55633	TBC1D22B	uc003onn.2	11.2951968787	505
brca	79073	TMEM109	uc001nqh.2	51.0834212098	243
brca	79073	TMEM109	uc001nqg.2	89.5370341767	243
brca	80219	COQ10B	uc010fsl.1	0.0	210
brca	80219	COQ10B	uc002uuh.1	32.6272004079	238
brca	80742	PRR3	uc003nqi.1	2.47355272183	188
brca	80742	PRR3	uc003nqj.1	6.7921319174	167
brca	80173	IFT74	uc010mja.2	0.0	600
brca	80173	IFT74	uc003zqg.3	17.2507955654	600
brca	3659	IRF1	uc003kxb.2	0.0	325
brca	3659	IRF1	uc003kxa.2	17.5508754083	325
brca	3659	IRF1	uc003kxb.2	0.0	325
brca	3659	IRF1	uc010jdt.1	16.7631289252	249
brca	25970	SH2B1	uc010vdd.1	5.01928401112	335
brca	25970	SH2B1	uc002drk.2	15.5400501406	671
brca	25970	SH2B1	uc010vdd.1	5.01928401112	335
brca	25970	SH2B1	uc010vdc.1	7.27812808995	373
brca	375775	PNPLA7	uc011mfa.1	3.19311790591	725
brca	375775	PNPLA7	uc010ncj.1	6.67446532802	1342
brca	60561	RINT1	uc010ljj.1	0.0	367
brca	60561	RINT1	uc003vda.1	13.1351693253	792
brca	79898	ZNF613	uc002pya.1	0.618761097103	581
brca	79898	ZNF613	uc002pxz.1	6.56100842675	617
brca	55147	RBM23	uc001whj.2	0.404435162991	189
brca	55147	RBM23	uc001whg.2	19.6920445241	439
brca	55147	RBM23	uc010tne.1	1.87944307293	269
brca	55147	RBM23	uc001whg.2	19.6920445241	439
brca	55353	LAPTM4B	uc010mbg.2	0.0	149
brca	55353	LAPTM4B	uc003yia.2	93.8535555179	317
brca	54431	DNAJC10	uc010fro.1	0.0	0
brca	54431	DNAJC10	uc002uow.1	44.6735993164	793
brca	7464	CORO2A	uc004ayk.2	0.304725996884	172
brca	7464	CORO2A	uc004aym.2	8.12217488912	525
brca	57664	PLEKHA4	uc002pkw.1	6.63072456575	177
brca	57664	PLEKHA4	uc002pkx.2	32.0780108343	779
brca	8507	ENC1	uc011css.1	0.828931693487	516
brca	8507	ENC1	uc003kdc.3	17.0182505212	589
brca	64771	C6orf106	uc003ojs.2	11.2404077967	232
brca	64771	C6orf106	uc003ojr.2	63.1046407073	298
brca	8905	AP1S2	uc004cxh.2	0.0	156
brca	8905	AP1S2	uc004cxi.2	19.4598997478	157
brca	8905	AP1S2	uc010nex.2	0.0	202
brca	8905	AP1S2	uc004cxi.2	19.4598997478	157
brca	89845	ABCC10	uc010jyo.1	1.05434073972	598
brca	89845	ABCC10	uc003ouy.1	5.57471252142	1492
brca	147912	SIX5	uc002pdc.2	5.33372037302	327
brca	147912	SIX5	uc002pdb.2	11.3413750624	739
brca	65078	RTN4R	uc002zru.2	0.0	245
brca	65078	RTN4R	uc002zrv.2	1.80434786335	473
brca	84215	ZNF541	uc010xyt.1	0.068268819615	1365
brca	84215	ZNF541	uc010eli.2	0.639230533482	902
brca	90806	ANGEL2	uc001hkb.2	2.21588081061	227
brca	90806	ANGEL2	uc001hjz.2	11.1020310862	544
brca	90806	ANGEL2	uc010ptq.1	1.94162523806	0
brca	90806	ANGEL2	uc001hjz.2	11.1020310862	544
brca	54892	NCAPG2	uc011kwc.1	0.0	597
brca	54892	NCAPG2	uc003wnv.1	6.73660756451	1143
brca	8178	ELL	uc002njg.2	0.0	488
brca	8178	ELL	uc002njh.2	10.8853749463	621
brca	25839	COG4	uc002eza.2	7.86547765026	126
brca	25839	COG4	uc002ezc.2	31.8659475327	789
brca	9823	ARMCX2	uc004eid.2	2.94192324278	632
brca	9823	ARMCX2	uc004eie.3	20.894628528	632
brca	4924	NUCB1	uc002plc.2	0.0	461
brca	4924	NUCB1	uc002plb.3	223.698403363	461
brca	4924	NUCB1	uc002pld.2	5.10706985364	124
brca	4924	NUCB1	uc002plb.3	223.698403363	461
brca	57147	SCYL3	uc010plw.1	0.280022713415	334
brca	57147	SCYL3	uc001ggt.2	9.96398145476	688
brca	8216	LZTR1	uc002ztp.2	4.35283182002	164
brca	8216	LZTR1	uc002zto.2	16.782467239	840
brca	10049	DNAJB6	uc011kvz.1	4.69920556641	211
brca	10049	DNAJB6	uc003wnk.2	52.0532614432	326
brca	6608	SMO	uc003vos.2	5.19306859314	360
brca	6608	SMO	uc003vor.2	9.9172878778	787
brca	132014	IL17RE	uc003btx.2	1.10845832706	551
brca	132014	IL17RE	uc003btw.2	9.27818031675	667
brca	1730	DIAPH2	uc004eft.3	3.06039345994	1096
brca	1730	DIAPH2	uc004efu.3	4.86896206548	1101
brca	10908	PNPLA6	uc002mgt.1	8.86262413922	0
brca	10908	PNPLA6	uc002mgs.2	8.86991551482	1365
brca	5540	PPYR1	uc001jee.2	0.0	375
brca	5540	PPYR1	uc009xna.2	0.351392243876	375
brca	56965	PARP6	uc002aub.2	15.0857796252	0
brca	56965	PARP6	uc002auc.2	15.1826320284	630
brca	80700	UBXN6	uc002mam.1	10.9993399524	388
brca	80700	UBXN6	uc002man.1	74.9928912184	441
brca	255403	ZNF718	uc003fzw.3	0.379566624664	217
brca	255403	ZNF718	uc010iaz.2	2.99710830663	0
brca	54496	PRMT7	uc010vlg.1	2.19336112414	642
brca	54496	PRMT7	uc002evy.1	16.5595554052	692
brca	29087	THYN1	uc001qhh.2	10.6077828754	225
brca	29087	THYN1	uc001qhf.2	27.6284390065	225
brca	3720	JARID2	uc011div.1	0.16361886012	1074
brca	3720	JARID2	uc003nbj.2	9.25124145764	1246
brca	92906	HNRPLL	uc002rqw.2	3.32440921367	542
brca	92906	HNRPLL	uc002rqx.2	18.6923041869	537
brca	2643	GCH1	uc010aol.1	0.420070513817	174
brca	2643	GCH1	uc001xbi.1	6.03041457948	250
brca	26123	TCTN3	uc001kla.3	13.2809225759	451
brca	26123	TCTN3	uc001klb.3	35.2720109943	607
brca	23385	NCSTN	uc010pjg.1	29.8108618762	451
brca	23385	NCSTN	uc001fvx.2	75.1459373321	709
brca	51075	TMX2	uc001nle.1	14.7924508452	258
brca	51075	TMX2	uc001nlc.1	72.9201023531	296
brca	8314	BAP1	uc010hmh.2	5.70147456481	0
brca	8314	BAP1	uc003ddx.2	32.8899926264	729
brca	11261	CHP	uc010bcd.1	37.7992559061	0
brca	11261	CHP	uc001znl.2	81.1697896871	195
brca	92140	MTDH	uc010mbf.2	1.94720428079	0
brca	92140	MTDH	uc003yhz.2	41.1763574016	582
brca	154141	MBOAT1	uc011dji.1	0.0774524800723	346
brca	154141	MBOAT1	uc003ncx.1	20.2503646821	495
brca	90423	ATP6V1E2	uc002ruy.2	1.1104733341	226
brca	90423	ATP6V1E2	uc002ruz.2	3.75916271067	226
brca	338651	LOC338651	uc001ltt.1	0.0	0
brca	338651	LOC338651	uc009ycx.1	0.415119960937	260
brca	25904	CNOT10	uc010hfw.1	1.42011719443	439
brca	25904	CNOT10	uc003cfc.1	17.2494730491	744
brca	57513	CASKIN2	uc010wsc.1	2.36093850227	1120
brca	57513	CASKIN2	uc002joc.2	18.2263926895	1202
brca	728833	FAM72D	uc010evy.1	0.0	94
brca	728833	FAM72D	uc002qvn.1	0.312575543043	149
brca	4088	SMAD3	uc010ujr.1	0.922884583418	320
brca	4088	SMAD3	uc010ujs.1	16.6345738759	381
brca	4088	SMAD3	uc010ujt.1	1.33576815203	230
brca	4088	SMAD3	uc010ujs.1	16.6345738759	381
brca	2665	GDI2	uc001iim.3	5.67645219175	400
brca	2665	GDI2	uc001iil.3	226.487004144	445
brca	9820	CUL7	uc010jyh.2	2.16398945271	691
brca	9820	CUL7	uc003otq.2	13.6803274627	1698
brca	347688	TUBB8	uc009xhe.2	0.0397150780267	407
brca	347688	TUBB8	uc001ifi.2	0.0	444
brca	347688	TUBB8	uc001ifi.2	0.0	444
brca	347688	TUBB8	uc009xhe.2	0.0397150780267	407
brca	84128	WDR75	uc002uqo.1	11.400244501	608
brca	84128	WDR75	uc002uql.1	21.0561211642	830
brca	57446	NDRG3	uc010zvr.1	0.0	263
brca	57446	NDRG3	uc002xfw.2	33.1130739113	375
brca	50852	TRAT1	uc010hpx.1	0.189733214753	149
