GeneId	Symbol	Normal_transcript	Tumor_transcript	AffectingMutatedFeature
55697	VAC14	uc002ezm.2	uc002ezl.2	0
2672	GFI1	uc001dov.3	uc001dou.3	0
221786	FAM200A	uc003ura.2	uc003urb.2	0
3140	MR1	uc001gos.1	uc001goq.1	1
414241	FAM35B	uc010qfn.1	uc010qfo.1	0
9785	DHX38	uc002fcb.2	uc010vmp.1	0
64754	SMYD3	uc001ibl.2	uc001ibi.2	0
81615	TMEM163	uc002ttx.2	uc002tty.2	0
6919	TCEA2	uc011abs.1	uc011abr.1	0
50804	MYEF2	uc001zwj.3	uc001zwh.3	0
80201	HKDC1	uc001jpf.3	uc009xqb.2	0
54716	SLC6A20	uc011baj.1	uc011bai.1	0
50717	DCAF8	uc001fvo.2	uc010pjb.1	0
9249	DHRS3	uc001auc.2	uc001aub.2	0
22920	KIFAP3	uc001ggv.2	uc010plx.1	0
9538	EI24	uc001qca.2	uc010sbf.1	0
1436	CSF1R	uc003lrl.2	uc011dcd.1	1
54067	C21orf49	uc002yqs.2	uc002yqu.3	0
5151	PDE8A	uc002blh.2	uc002bll.2	0
55534	MAML3	uc003ihz.1	uc011chd.1	0
79665	DHX40	uc002ixn.1	uc010wof.1	0
160	AP2A1	uc002ppo.2	uc010enk.2	0
54946	SLC41A3	uc003eil.2	uc011bkh.1	0
654342	LOC654342	uc002sts.3	uc010yub.1	0
25897	RNF19A	uc003yjk.1	uc003yjj.1	0
9406	ZRANB2	uc001dft.2	uc001dfs.2	0
10808	HSPH1	uc001utj.2	uc010tds.1	0
5277	PIGA	uc004cwr.2	uc010neu.2	0
55361	PI4K2A	uc001kog.1	uc009xvw.1	0
79073	TMEM109	uc001nqg.2	uc001nqh.2	0
9924	PAN2	uc001sky.2	uc001skw.2	0
9640	ZNF592	uc002bld.2	uc010upb.1	0
93323	HAUS8	uc002nfe.2	uc002nff.2	0
112611	RWDD2A	uc003pjx.3	uc011dza.1	0
5859	QARS	uc003cvx.2	uc011bcc.1	0
6019	RLN2	uc003ziz.1	uc003zja.1	0
51684	SUFU	uc001kvy.1	uc009xxe.1	0
9632	SEC24C	uc001jux.2	uc010qkq.1	0
30818	KCNIP3	uc002suq.2	uc002sun.1	0
647121	LOC647121	uc009wht.1	uc001eiu.1	0
10180	RBM6	uc003cyc.2	uc011bdi.1	1
124817	CNTD1	uc010wha.1	uc002ibm.3	0
116461	TSEN15	uc001gqt.3	uc001gqu.3	0
1983	EIF5	uc001yms.2	uc001ymq.2	0
56970	ATXN7L3	uc002iga.2	uc010wiv.1	0
51430	C1orf9	uc009wwd.2	uc010pmn.1	0
80173	IFT74	uc003zqg.3	uc010mja.2	0
2530	FUT8	uc001xip.2	uc001xis.2	0
64326	RFWD2	uc001gku.1	uc009wwv.2	0
728404	AGAP8	uc001jij.2	uc010qgy.1	0
257101	ZNF683	uc009vsj.1	uc001bmh.1	0
79090	TRAPPC6A	uc002paw.2	uc002pav.2	0
5346	PLIN1	uc010upx.1	uc002boh.2	0
23005	MAPKBP1	uc001zoj.3	uc010bcl.2	0
55362	TMEM63B	uc003owr.2	uc003ows.2	0
10007	GNPDA1	uc010jgh.2	uc003lmh.3	0
23041	MON2	uc010ssn.1	uc001srg.2	0
2820	GPD2	uc002tzd.3	uc010zch.1	0
10471	PFDN6	uc010jup.1	uc003odt.1	0
80833	APOL3	uc003aos.2	uc003aot.2	0
84939	MUM1	uc002lrz.2	uc002lsd.2	0
55322	C5orf22	uc003jhj.3	uc010iuj.2	0
8314	BAP1	uc003ddx.2	uc010hmh.2	0
9776	KIAA0652	uc001ncz.2	uc010rgv.1	0
57701	NCKAP5L	uc009zlk.2	uc001rvc.3	0
598	BCL2L1	uc002wwl.2	uc002wwn.2	0
6785	ELOVL4	uc003pja.3	uc011dyt.1	0
56111	PCDHGA4	uc003ljp.1	uc003ljq.1	0
57140	RNPEPL1	uc002vzi.2	uc002vzj.2	0
11143	MYST2	uc002ipm.2	uc010wmg.1	0
51360	MBTPS2	uc004dae.2	uc010nfr.2	0
4047	LSS	uc002zil.2	uc011afv.1	0
152815	THAP6	uc003him.2	uc003hin.2	0
79956	ERMP1	uc003zjm.1	uc010mhs.1	0
3269	HRH1	uc010hds.2	uc010hdt.2	0
54812	AFTPH	uc002sdb.2	uc002sdc.2	0
9820	CUL7	uc003otq.2	uc010jyh.2	0
5514	PPP1R10	uc003nqn.1	uc010jsc.1	0
2040	STOM	uc004blh.2	uc004bli.2	0
51335	NGRN	uc002bpg.1	uc002bpf.1	0
23461	ABCA5	uc002jig.2	uc002jif.2	0
10929	SFRS2B	uc001pff.2	uc001pfg.1	0
78986	DUSP26	uc003xjq.2	uc003xjp.2	0
6397	SEC14L1	uc010wth.1	uc010wti.1	0
23173	METAP1	uc003huf.3	uc010ild.2	0
51421	AMOTL2	uc003eqg.1	uc003eqe.1	0
9050	PSTPIP2	uc002lbp.3	uc002lbq.3	0
10762	NUP50	uc003bfr.2	uc011aqn.1	0
10318	TNIP1	uc003ltj.2	uc011dcn.1	0
374875	HSD11B1L	uc002mcj.2	uc002mcm.2	0
57690	TNRC6C	uc002juf.2	uc002jud.2	0
56144	PCDHA4	uc003lhh.1	uc003lhi.2	0
663	BNIP2	uc010uhc.1	uc002agi.3	0
2733	GLE1	uc004bvj.2	uc010myd.2	0
6447	SCG5	uc001zgz.2	uc001zha.2	0
4915	NTRK2	uc011ltb.1	uc004aob.1	1
8935	SKAP2	uc003syc.2	uc011jzj.1	0
79068	FTO	uc002ehr.2	uc002ehs.2	0
10949	HNRNPA0	uc003lbt.2	uc010jeo.2	1
401431	LOC401431	uc011kur.1	uc003wgn.3	0
152137	CCDC50	uc003fsv.2	uc003fsw.2	0
1495	CTNNA1	uc003ldh.2	uc003ldl.2	0
80301	PLEKHO2	uc002anv.2	uc010bgz.2	0
666	BOK	uc002wbq.2	uc002wbr.2	0
27297	CRCP	uc003tus.2	uc003tuu.2	0
1831	TSC22D3	uc004eng.2	uc004enf.2	0
340562	SATL1	uc004een.2	uc011mqx.1	0
84448	ABLIM2	uc003gki.2	uc003gks.3	0
129880	BBS5	uc002uet.2	uc010fpw.2	0
56034	PDGFC	uc003iph.1	uc011cir.1	1
9093	DNAJA3	uc002cwl.2	uc010uxk.1	0
219539	YPEL4	uc001nkv.3	uc009ymk.2	0
8575	PRKRA	uc002umf.2	uc002umd.2	0
5908	RAP1B	uc001suc.2	uc010sti.1	1
1786	DNMT1	uc002mng.2	uc002mnf.2	0
11124	FAF1	uc009vyx.1	uc010onc.1	0
51114	ZDHHC9	uc004euw.2	uc004euv.2	0
122553	TRAPPC6B	uc001wut.1	uc010tqd.1	0
23644	EDC4	uc002eur.2	uc002eus.2	0
64744	SMAP2	uc001cfj.2	uc010ojj.1	0
1636	ACE	uc002jau.1	uc002jav.1	0
54467	ANKIB1	uc003ulw.2	uc010lew.1	0
7046	TGFBR1	uc011lvc.1	uc004azd.2	0
114659	LRRC37B	uc010wbx.1	uc002hgu.2	0
1595	CYP51A1	uc003ulm.3	uc011khn.1	0
23061	TBC1D9B	uc003mli.2	uc003mlg.2	0
414152	C10orf105	uc001jsb.1	uc001jsa.1	0
9034	CCRL2	uc003cpp.3	uc010hjf.2	0
9949	AMMECR1	uc004eoo.2	uc004eop.2	0
28962	OSTM1	uc003psd.2	uc003pse.1	0
84881	RPUSD4	uc001qde.2	uc010sbl.1	0
11162	NUDT6	uc003iew.2	uc003iex.2	0
5832	ALDH18A1	uc001kkz.2	uc010qoh.1	0
54823	C1orf26	uc001grg.3	uc001grh.3	0
89845	ABCC10	uc003ouy.1	uc010jyo.1	0
63935	PCIF1	uc002xqs.2	uc002xqu.2	0
84364	ARFGAP2	uc001ndt.2	uc010rha.1	0
83693	HSDL1	uc002fhk.2	uc010vnv.1	0
165	AEBP1	uc003tkb.2	uc003tkd.2	0
83692	CD99L2	uc004fel.2	uc004fek.2	0
5361	PLXNA1	uc003ejg.2	uc003ejh.2	1
5163	PDK1	uc002uhs.2	uc002uhr.2	0
3750	KCND1	uc004dlx.1	uc004dlw.1	1
55062	WIPI1	uc010dey.2	uc010wqo.1	0
51441	YTHDF2	uc001brc.2	uc010ofx.1	0
8323	FZD6	uc003ylj.2	uc011lho.1	1
25794	FSCN2	uc010wup.1	uc010wuo.1	0
3930	LBR	uc001hoy.2	uc001hoz.2	0
64427	TTC31	uc002slt.2	uc002slu.2	0
23193	GANAB	uc001nub.2	uc001ntz.2	1
6018	RLF	uc001cfc.3	uc001cfd.3	0
6164	RPL34	uc003hyz.2	uc003hza.2	0
80304	C2orf44	uc002rep.2	uc010eya.2	0
10367	CBARA1	uc001jtb.1	uc010qjx.1	0
55640	FLVCR2	uc001xrs.2	uc010tvd.1	0
81037	CLPTM1L	uc003jch.2	uc003jcg.2	0
2643	GCH1	uc001xbi.1	uc010aol.1	0
4313	MMP2	uc010vhd.1	uc002eia.3	1
10159	ATP6AP2	uc004det.2	uc004deu.1	0
347734	SLC35B2	uc003oxd.2	uc011dvu.1	0
8801	SUCLG2	uc003dna.3	uc010hob.2	0
83732	RIOK1	uc003mxn.2	uc003mxo.2	1
3312	HSPA8	uc001pyo.2	uc009zbc.2	0
124583	CANT1	uc002jwj.2	uc002jwl.2	0
1687	DFNA5	uc010kus.1	uc003swz.2	0
56104	PCDHGB1	uc011daq.1	uc003ljo.1	0
63894	VIPAR	uc001xtu.1	uc010tvj.1	0
9980	DOPEY2	uc002yvg.2	uc011aeb.1	0
23580	CDC42EP4	uc002jjo.2	uc002jjp.1	0
23248	RPRD2	uc009wlr.2	uc001eup.3	0
11325	DDX42	uc002jbv.2	uc010wps.1	0
5754	PTK7	uc011dve.1	uc010jyj.1	1
9069	CLDN12	uc003ukr.2	uc003uks.2	0
55680	RUFY2	uc001job.2	uc001joa.2	0
11218	DDX20	uc001ebs.2	uc010owf.1	0
80184	CEP290	uc001tar.2	uc001taq.2	0
118788	PIK3AP1	uc001kmp.2	uc001kmo.2	0
10062	NR1H3	uc009ylm.2	uc001nek.2	0
55556	ENOSF1	uc002kku.3	uc002kkw.3	0
23176	SEPT8	uc003kxr.2	uc003kxt.2	0
55129	ANO10	uc003cmv.2	uc010hil.2	0
25839	COG4	uc002ezc.2	uc002eza.2	0
55370	PPP4R1L	uc002xyw.2	uc002xyy.1	0
29945	ANAPC4	uc003gro.2	uc003grp.2	0
51110	LACTB2	uc011lfd.1	uc003xyp.2	0
23370	ARHGEF18	uc002mgh.2	uc002mgj.1	0
26973	CHORDC1	uc001pdg.2	uc009yvz.2	0
868	CBLB	uc003dwc.2	uc003dwa.2	0
60496	AASDHPPT	uc001pjc.1	uc001pjd.1	0
1291	COL6A1	uc002zhu.1	uc002zhw.1	1
22864	R3HDM2	uc001snt.2	uc009zpn.1	0
8621	CDK13	uc003thi.3	uc003thk.2	0
29888	STRN4	uc002pfl.2	uc010xyf.1	1
4218	RAB8A	uc002ndn.3	uc002ndo.3	1
54858	PGPEP1	uc002nis.1	uc010xqg.1	0
55163	PNPO	uc002imo.2	uc010wla.1	0
284131	FLJ35220	uc002jym.1	uc002jyk.2	0
5080	PAX6	uc001mte.3	uc001mtf.3	0
57380	MRS2	uc003neb.2	uc003nec.2	0
642	BLMH	uc002hez.1	uc010wbn.1	0
7159	TP53BP2	uc010pvb.1	uc010puz.1	0
10099	TSPAN3	uc002bcj.2	uc010bkx.2	0
10434	LYPLA1	uc003xry.2	uc011ldx.1	0
27143	KIAA1274	uc001jrd.3	uc001jre.3	0
124808	CCDC43	uc002ihc.2	uc010czw.1	0
56138	PCDHA11	uc003lia.2	uc011dae.1	0
84848	MGC16121	uc011mvm.1	uc004exm.2	0
7409	VAV1	uc002mfu.1	uc002mfv.1	0
79623	GALNT14	uc002rnr.2	uc002rnq.2	0
51308	REEP2	uc003lda.2	uc003lcz.2	0
7761	ZNF214	uc009yfh.1	uc001mfa.2	0
54888	NSUN2	uc003jdu.2	uc003jds.2	0
9204	ZMYM6	uc001byh.2	uc010oht.1	0
950	SCARB2	uc003hju.1	uc011cbu.1	0
6877	TAF5	uc001kwv.2	uc010qqq.1	0
23075	SWAP70	uc001mhw.2	uc001mhx.2	0
54801	HAUS6	uc003znk.2	uc011lmz.1	0
5817	PVR	uc002ozm.2	uc002ozn.2	1
57532	NUFIP2	uc002hdy.3	uc002hdx.3	0
196951	C15orf33	uc001zxm.2	uc001zxl.2	0
2547	XRCC6	uc003bao.1	uc003bas.1	0
8310	ACOX3	uc010idk.2	uc003glc.3	0
9343	EFTUD2	uc002ihn.2	uc010wje.1	0
10276	NET1	uc001iib.2	uc010qar.1	0
24139	EML2	uc002pcn.2	uc002pcp.2	0
3640	INSL3	uc002nhm.1	uc010ebg.1	1
55573	CDV3	uc003epr.2	uc003epq.2	1
2339	FNTA	uc003xps.2	uc003xpu.2	0
23509	POFUT1	uc002wxp.2	uc010ztu.1	0
255743	NPNT	uc003hya.2	uc010ilt.1	0
51351	ZNF117	uc011kdr.1	uc003ttr.2	0
136227	EMID2	uc010lhy.1	uc003uyo.1	0
26234	FBXL5	uc003goc.1	uc010idw.1	0
55324	ABCF3	uc003fmz.2	uc003fnb.2	0
2017	CTTN	uc001opw.3	uc001opv.3	0
9139	CBFA2T2	uc002wze.1	uc002wzj.1	0
152273	FGD5	uc003bzc.2	uc003bzd.2	0
767558	LUZP6	uc003vte.3	uc010lmv.2	0
54919	HEATR2	uc003sjb.2	uc003sjc.2	0
80790	CMIP	uc002fgp.2	uc002fgr.1	0
3988	LIPA	uc001kga.3	uc010qnf.1	0
5317	PKP1	uc001gwe.2	uc009wzm.2	0
116985	ARAP1	uc010rre.1	uc009yth.2	0
51676	ASB2	uc001ycd.2	uc001ycb.1	0
57118	CAMK1D	uc001ilo.2	uc001iln.2	0
9885	OSBPL2	uc002yck.1	uc002ycl.1	0
5129	CDK18	uc001hcq.2	uc001hct.2	0
9853	RUSC2	uc003zww.2	uc010mkq.2	0
2241	FER	uc003kop.1	uc011cvg.1	0
5287	PIK3C2B	uc001haw.2	uc010pqv.1	0
25799	ZNF324	uc002qsw.1	uc002qsx.1	0
51444	RNF138	uc002kxg.2	uc002kxh.2	0
54902	TTC19	uc002gph.1	uc002gpj.2	0
51527	C14orf129	uc001yfl.2	uc001yfj.3	0
55314	TMEM144	uc003ipx.2	uc010iqi.2	0
4054	LTBP3	uc010rok.1	uc001oeg.2	1
202051	SPATA24	uc003lem.2	uc003lek.2	0
56143	PCDHA5	uc003lhk.1	uc003lhl.2	0
654346	LGALS9C	uc010vyb.1	uc002gtw.2	0
11226	GALNT6	uc001ryk.2	uc001ryj.1	0
54682	MANSC1	uc001rai.1	uc010shm.1	0
54829	ASPN	uc004ase.1	uc010mqy.1	1
65078	RTN4R	uc002zrv.2	uc002zru.2	1
11108	PRDM4	uc001tmp.2	uc010sww.1	0
51605	TRMT6	uc002wmh.1	uc010zra.1	0
10797	MTHFD2	uc002skk.2	uc010yrp.1	0
221785	ZNF498	uc003url.1	uc010lgf.1	0
3157	HMGCS1	uc003jnq.3	uc003jnp.3	0
8226	HDHD1A	uc004crv.2	uc010ndl.2	0
653677	SEC1	uc010ema.2	uc002pka.2	0
80310	PDGFD	uc001phq.2	uc001php.2	0
78987	CRELD1	uc003bug.2	uc003bui.2	0
55975	KLHL7	uc003svs.3	uc011jyv.1	0
54733	SLC35F2	uc001pjq.2	uc010rvu.1	0
2734	GLG1	uc002fcy.3	uc002fcz.3	0
79065	ATG9A	uc002vke.1	uc002vkf.1	0
9278	ZBTB22	uc010juu.2	uc003oeb.2	0
8034	SLC25A16	uc001joi.2	uc010qix.1	0
26508	HEYL	uc001cdp.2	uc010oiw.1	0
200916	RPL22L1	uc003fhc.3	uc003fhb.3	0
63826	SRR	uc002fue.1	uc002fui.1	0
8454	CUL1	uc003wey.2	uc003wfa.2	0
4953	ODC1	uc002rao.1	uc002ran.1	0
83440	ADPGK	uc010ukw.1	uc002ave.3	0
340348	TSPAN33	uc003vop.1	uc003voq.1	0
84548	TMEM185A	uc011mxq.1	uc004fdo.2	0
55280	CWF19L1	uc001kqq.1	uc010qpn.1	0
55761	TTC17	uc010rfj.1	uc001mxh.2	0
57171	DOLPP1	uc004bxc.2	uc004bxf.2	0
85363	TRIM5	uc001mbm.1	uc001mbl.1	1
84108	PCGF6	uc001kwt.2	uc001kwu.2	0
10664	CTCF	uc002etl.2	uc002etm.1	0
23231	SEL1L3	uc003gru.3	uc003grt.2	0
7450	VWF	uc001qnn.1	uc010set.1	1
81553	FAM49A	uc002rck.1	uc010exm.1	0
5725	PTBP1	uc002lpp.2	uc002lps.2	0
55501	CHST12	uc003smc.2	uc003smd.2	0
201725	C4orf46	uc003iqa.2	uc010iqp.1	0
23137	SMC5	uc004ahr.2	uc011lry.1	0
23608	MKRN1	uc003vvt.2	uc011krd.1	0
26112	CCDC69	uc003ltq.2	uc011dcq.1	0
3557	IL1RN	uc002tjb.2	uc002tja.2	0
51763	INPP5K	uc002fsr.2	uc010vql.1	0
6809	STX3	uc001nog.2	uc010rky.1	0
134359	POC5	uc003keh.3	uc003keg.3	0
6240	RRM1	uc001lyw.3	uc010qyd.1	0
3422	IDI1	uc001iga.2	uc001igb.2	0
245973	ATP6V1C2	uc002rat.2	uc002ras.2	0
7746	ZNF193	uc003nkr.1	uc003nkq.1	0
80851	SH3BP5L	uc001iew.1	uc010pzq.1	0
5345	SERPINF2	uc002ftk.1	uc010vqr.1	0
2059	EPS8	uc009zif.2	uc010shv.1	0
4781	NFIB	uc003zle.2	uc003zld.2	0
1209	CLPTM1	uc002pai.2	uc010xxg.1	0
26108	PYGO1	uc002adf.1	uc010bfl.1	0
146336	LOC146336	uc002cko.2	uc002ckp.1	0
4296	MAP3K11	uc001oew.2	uc001oev.2	1
63897	HEATR6	uc002iyk.1	uc010ddk.1	0
545	ATR	uc003eux.3	uc003euy.1	0
8794	TNFRSF10C	uc003xcy.2	uc003xcx.2	0
162	AP1B1	uc003afi.2	uc011ako.1	0
2806	GOT2	uc002eof.1	uc010vim.1	0
80008	TMEM156	uc003gto.2	uc010ifj.2	0
55556	ENOSF1	uc002kku.3	uc002kkt.3	0
4900	NRGN	uc001qaq.2	uc001qar.2	0
26015	RPAP1	uc001zod.2	uc001zoc.2	0
11219	TREX2	uc011myp.1	uc010nud.1	0
79898	ZNF613	uc002pxz.1	uc002pya.1	0
147912	SIX5	uc002pdb.2	uc002pdc.2	0
84128	WDR75	uc002uql.1	uc002uqo.1	0
55005	RMND1	uc003qoi.2	uc011eeq.1	0
3712	IVD	uc001zls.3	uc001zlr.2	0
7485	WRB	uc002yxs.2	uc002yxt.3	0
79037	PVRIG	uc003uuf.1	uc003uue.2	0
55959	SULF2	uc002xto.2	uc010zyd.1	0
10930	APOBEC2	uc003opl.2	uc010jxf.2	0
79719	AAGAB	uc002aqk.3	uc010uju.1	0
51112	TTC15	uc002qxm.1	uc002qxn.1	0
54815	GATAD2A	uc010xqv.1	uc010xqu.1	0
358	AQP1	uc003tbv.1	uc010kwf.1	0
9701	SAPS2	uc003blc.2	uc003bld.1	0
10762	NUP50	uc003bfr.2	uc003bft.2	0
2309	FOXO3	uc011ean.1	uc003psn.2	1
11198	SUPT16H	uc001wao.2	uc001wan.2	0
81554	WBSCR16	uc003ubr.2	uc010lca.2	0
8693	GALNT4	uc001tbd.2	uc001tbe.2	0
26974	ZNF285	uc010xxa.1	uc002ozd.3	0
389289	C5orf39	uc003jnf.2	uc010ivj.1	0
83643	CCDC3	uc001ilq.1	uc009xjb.1	0
6996	TDG	uc001tkg.2	uc010swj.1	0
54476	RNF216	uc003soy.1	uc011jwj.1	0
59339	PLEKHA2	uc003xmi.3	uc011lce.1	0
9138	ARHGEF1	uc002orx.2	uc002osa.2	0
23170	TTLL12	uc003bdq.2	uc003bdp.2	0
84253	GARNL3	uc011mad.1	uc010mxi.2	0
81567	TXNDC5	uc003mxv.2	uc010jnz.2	0
51699	VPS29	uc001tqy.2	uc001tqx.2	0
92370	ACPL2	uc003etv.2	uc011bnb.1	0
6386	SDCBP	uc003xtn.2	uc011led.1	0
25793	FBXO7	uc003amu.2	uc003amt.2	0
56259	CTNNBL1	uc010zvw.1	uc002xhj.2	0
5977	DPF2	uc001odm.2	uc010roe.1	0
55012	PPP2R3C	uc001wss.2	uc001wst.2	0
10806	SDCCAG8	uc001hzw.2	uc001hzx.2	0
56922	MCCC1	uc003fle.2	uc003flf.2	0
81790	RNF170	uc003xpm.2	uc010lxp.2	0
55239	OGFOD1	uc002ejb.2	uc002ejc.2	0
58490	RPRD1B	uc002xho.3	uc002xhp.3	0
9963	SLC23A1	uc003leh.2	uc003leg.2	0
25903	OLFML2B	uc001gbu.2	uc001gbt.2	0
28231	SLCO4A1	uc002ydb.1	uc002yde.1	0
163051	ZNF709	uc002mtv.3	uc002mtw.3	0
7436	VLDLR	uc003zhl.1	uc003zhn.1	1
1845	DUSP3	uc002ied.3	uc002ief.1	0
9772	KIAA0195	uc002jnz.3	uc002job.3	0
100131998	RRN3P3	uc002dkp.2	uc010vbu.1	0
9047	SH2D2A	uc001fqd.2	uc001fqc.1	0
285527	FRYL	uc003gyg.1	uc003gye.1	0
64091	POPDC2	uc003ecy.1	uc003ecx.1	0
84310	C7orf50	uc003sjs.2	uc003sju.2	0
401232	DKFZP686I15217	uc003mur.3	uc011dhq.1	0
55650	PIGV	uc001bmz.2	uc001bmy.2	0
648	BMI1	uc001irh.2	uc009xkg.2	0
150383	C22orf40	uc003bhe.2	uc003bhd.2	0
5256	PHKA2	uc004cyv.3	uc004cyu.3	0
8509	NDST2	uc001jvk.2	uc010qks.1	0
197407	ZNF48	uc002dya.1	uc002dxz.1	0
10956	OS9	uc001spn.2	uc010srx.1	0
4600	MX2	uc002yzf.1	uc010gop.1	0
1606	DGKA	uc001sim.2	uc001sij.2	0
27033	ZBTB32	uc002oaz.2	uc002oay.2	0
23190	UBXN4	uc002tur.2	uc002tut.2	0
513	ATP5D	uc002lrn.2	uc002lro.2	0
283638	KIAA0284	uc001yps.2	uc001ypt.2	0
9654	TTLL4	uc002viy.2	uc010fvx.2	0
23334	KIAA0467	uc001cjk.1	uc001cjl.1	0
10904	BLCAP	uc002xhc.2	uc002xha.2	0
55771	PRR11	uc002ixf.1	uc002ixg.1	0
79670	ZCCHC6	uc004aoq.2	uc010mqe.2	0
118	ADD1	uc003gfr.2	uc003gfn.2	0
57703	CWC22	uc002unp.2	uc002uno.2	0
2800	GOLGA1	uc004bpc.2	uc010mws.2	0
4238	MFAP3	uc010jib.2	uc011ddb.1	1
401093	LOC401093	uc011boe.1	uc011bof.1	0
4957	ODF2	uc011mbe.1	uc004bvh.2	0
348825	TPRXL	uc011avd.1	uc003byg.2	0
7171	TPM4	uc002ndj.2	uc002ndi.2	0
129138	ANKRD54	uc003auc.2	uc003aud.2	0
81034	SLC25A32	uc003yll.2	uc011lhr.1	0
10612	TRIM3	uc001mdi.2	uc010raj.1	0
25797	QPCT	uc002rqg.2	uc002rqh.2	0
55336	FBXL8	uc002erk.1	uc002erj.1	0
23098	SARM1	uc002hbe.1	uc010crl.1	0
51669	TMEM66	uc003xhs.2	uc003xhv.2	0
219402	MTIF3	uc001urj.2	uc001uri.2	0
55297	CCDC91	uc001riq.2	uc009zjl.2	0
4430	MYO1B	uc002usq.2	uc002usu.2	1
653677	SEC1	uc010ema.2	uc010xzw.1	0
8658	TNKS	uc003wss.2	uc011kww.1	0
23543	RBM9	uc003aog.3	uc003aol.3	0
6646	SOAT1	uc001gml.2	uc010pnk.1	0
23256	SCFD1	uc001wqm.1	uc010amf.1	0
79711	IPO4	uc001wmv.1	uc001wmt.1	0
8454	CUL1	uc003wey.2	uc003wez.2	0
5500	PPP1CB	uc002rmg.2	uc010ymj.1	0
8036	SHOC2	uc001kzl.3	uc010qrg.1	1
79745	CLIP4	uc002rmv.2	uc002rmw.2	0
85021	REPS1	uc003qig.3	uc003qik.2	0
2220	FCN2	uc004cfh.1	uc004cfg.1	1
151651	EFHB	uc003cbm.2	uc003cbl.3	0
24144	TFIP11	uc003act.2	uc003acq.2	0
54431	DNAJC10	uc002uow.1	uc010fro.1	0
11261	CHP	uc001znl.2	uc010bcd.1	0
125228	C18orf19	uc010dli.2	uc010dlj.2	0
23339	VPS39	uc001zpc.2	uc001zpb.2	0
3718	JAK3	uc002nhn.3	uc010ebh.2	0
26286	ARFGAP3	uc003bdd.2	uc010gzf.2	0
119559	SFXN4	uc001leb.2	uc001ldy.2	0
9367	RAB9A	uc004cvm.2	uc010neh.2	0
25953	PNKD	uc002vhm.1	uc002vhq.2	0
9772	KIAA0195	uc002jnz.3	uc010wsb.1	0
4864	NPC1	uc002kum.3	uc010xaz.1	0
7317	UBA1	uc004dhk.3	uc004dhm.2	0
716	C1S	uc001qsl.2	uc009zfr.2	1
388695	LYSMD1	uc001ewy.2	uc010pcr.1	0
4172	MCM3	uc003pan.1	uc011dwu.1	0
8503	PIK3R3	uc001cpb.3	uc010olv.1	0
51199	NIN	uc001wyi.2	uc001wyj.2	0
120534	C11orf46	uc001mso.1	uc001msp.2	1
7005	TEAD3	uc003oku.3	uc010jvx.2	0
55308	DDX19A	uc002eyv.2	uc010vma.1	0
23596	OPN3	uc001hza.2	uc001hzc.2	1
51163	DBR1	uc003erv.2	uc003ert.2	0
4091	SMAD6	uc002aqf.2	uc002aqg.2	1
3653	IPW	uc001yyb.3	uc010ayl.2	0
6489	ST8SIA1	uc001rfo.3	uc009zix.2	0
51629	SLC25A39	uc002ign.2	uc010czu.2	0
55929	DMAP1	uc001clr.1	uc001clq.1	0
163	AP2B1	uc002hjr.2	uc010wcj.1	0
152559	PAQR3	uc003hlp.1	uc003hlq.1	0
56114	PCDHGA1	uc011dan.1	uc003lji.1	0
83986	ITFG3	uc002cgf.2	uc002cgh.2	0
2178	FANCE	uc003oko.1	uc010jvw.1	0
23503	ZFYVE26	uc001xka.2	uc010tsz.1	0
6897	TARS	uc003jhy.2	uc011cob.1	0
59345	GNB4	uc003fjv.3	uc003fju.3	0
57506	MAVS	uc002wjw.3	uc002wjy.3	0
130340	AP1S3	uc002vnn.2	uc002vno.2	0
1159	CKMT1B	uc001zsd.3	uc001zsc.2	0
24146	CLDN15	uc003uyg.1	uc003uyh.1	0
119504	ANAPC16	uc001jsv.2	uc001jsw.2	0
5998	RGS3	uc004bia.2	uc011lxh.1	0
28981	IFT81	uc001tqi.2	uc001tqh.2	0
1718	DHCR24	uc001cyc.1	uc010ooi.1	0
57020	C16orf62	uc002dgn.1	uc002dgp.1	0
26354	GNL3	uc003dfd.2	uc003dff.2	0
347688	TUBB8	uc009xhe.2	uc001ifi.2	0
2665	GDI2	uc001iil.3	uc001iim.3	0
55140	ELP3	uc003xgo.3	uc011lat.1	0
54471	SMCR7L	uc003axx.2	uc003axy.2	0
23208	SYT11	uc001fmg.2	uc010pgq.1	0
3164	NR4A1	uc001rzt.2	uc009zmc.2	0
55869	HDAC8	uc004eau.2	uc011mqe.1	0
79689	STEAP4	uc003ujs.2	uc010lek.2	0
27131	SNX5	uc002wqc.2	uc002wqd.2	0
2313	FLI1	uc010sbu.1	uc010sbt.1	0
54793	KCTD9	uc003xeo.2	uc011lad.1	1
84749	USP30	uc010sxi.1	uc001tnw.3	0
347517	RAB41	uc010nkv.2	uc004dyc.2	0
11138	TBC1D8	uc010fiv.2	uc002tau.3	0
55770	EXOC2	uc003mtd.2	uc011dho.1	1
83548	COG3	uc001vak.2	uc010aci.2	0
144245	ALG10B	uc001rln.3	uc010skk.1	0
2192	FBLN1	uc003bgj.1	uc003bgh.2	0
8934	RAB7L1	uc001hde.3	uc009xbq.2	1
6418	SET	uc004bvu.3	uc011mbj.1	0
84932	RAB2B	uc010tlt.1	uc010ain.2	1
