Cancer	Gene	Symbol	Transcript	TPM	ProteinLength	asEvidence
brca	5443	POMC	uc002rga.1	0.0	267	True
brca	5443	POMC	uc002rfz.1	0.806189098915684	267	True
brca	283464	GXYLT1	uc001rms.3	1.09801808761039	440	True
brca	283464	GXYLT1	uc001rmt.3	7.08685673019014	409	True
brca	9260	PDLIM7	uc003mhb.1	8.26471415407582	423	True
brca	9260	PDLIM7	uc003mhc.1	34.7302120614489	457	True
brca	9260	PDLIM7	uc003mhg.1	0.564978392591268	222	True
brca	9260	PDLIM7	uc003mhc.1	34.7302120614489	457	True
brca	55361	PI4K2A	uc009xvw.1	3.41954672110649	112	True
brca	55361	PI4K2A	uc001kog.1	17.4865440259471	479	True
brca	51754	TMEM8B	uc003zyk.2	0.337253174133088	338	True
brca	51754	TMEM8B	uc003zyo.2	14.4343682344608	472	True
brca	51754	TMEM8B	uc003zyl.2	0.16461737759019	505	True
brca	51754	TMEM8B	uc003zyo.2	14.4343682344608	472	True
brca	51754	TMEM8B	uc003zym.2	0.0	472	True
brca	51754	TMEM8B	uc003zyo.2	14.4343682344608	472	True
brca	51754	TMEM8B	uc003zyn.2	4.64599116228705	222	True
brca	51754	TMEM8B	uc003zyo.2	14.4343682344608	472	True
brca	125144	NCRNA00188	uc010vwg.1	80.1628248017333	0	True
brca	125144	NCRNA00188	uc002gqb.3	554.107793789556	0	True
brca	2022	ENG	uc011mam.1	44.1219660666049	469	True
brca	2022	ENG	uc004bsj.3	67.7476061567814	658	True
brca	79631	EFTUD1	uc002bgs.1	10.5713091616738	491	True
brca	79631	EFTUD1	uc002bgt.1	12.5702070155005	1120	True
brca	9791	PTDSS1	uc003yhu.1	0.689373662104681	327	True
brca	9791	PTDSS1	uc003yht.1	60.2641006688466	473	True
brca	7171	TPM4	uc002ndj.2	125.370677084684	248	True
brca	7171	TPM4	uc002ndi.2	350.881844293735	284	True
brca	653190	ABCC6P1	uc010vam.1	0.0	263	True
brca	653190	ABCC6P1	uc002dfg.2	0.265504106979463	320	True
brca	9249	DHRS3	uc001aub.2	47.2882386151642	217	True
brca	9249	DHRS3	uc001auc.2	57.8611309539598	302	True
brca	51585	PCF11	uc001ozy.2	13.5535946974272	75	True
brca	51585	PCF11	uc001ozx.3	22.4606044778874	1555	True
brca	23654	PLXNB2	uc003bkt.1	38.7186293372306	630	True
brca	23654	PLXNB2	uc003bkv.3	54.0234453808711	1838	True
brca	56975	FAM20C	uc011jvn.1	13.4706797028564	252	True
brca	56975	FAM20C	uc003sip.2	26.4809584704681	584	True
brca	81029	WNT5B	uc001qjk.2	0.0	359	True
brca	81029	WNT5B	uc001qjj.2	7.44676833847368	359	True
brca	63826	SRR	uc002fui.1	0.0	191	True
brca	63826	SRR	uc002fue.1	11.9585195375918	340	True
brca	2561	GABRB2	uc003lyt.1	0.0	474	True
brca	2561	GABRB2	uc011deh.1	0.210025941698666	313	True
brca	2561	GABRB2	uc010jiu.1	0.0	411	True
brca	2561	GABRB2	uc011deh.1	0.210025941698666	313	True
brca	5528	PPP2R5D	uc003otj.2	2.86144951481021	433	True
brca	5528	PPP2R5D	uc003oth.2	28.5110083187464	602	True
brca	5528	PPP2R5D	uc010jyd.2	3.60736400241954	496	True
brca	5528	PPP2R5D	uc003oth.2	28.5110083187464	602	True
brca	116843	C6orf192	uc010kgd.1	0.481662762998688	0	True
brca	116843	C6orf192	uc003qdw.1	18.854123437133	456	True
brca	2823	GPM6A	uc003iug.2	0.0	278	True
brca	2823	GPM6A	uc003iuh.2	2.18693437375714	267	True
brca	3624	INHBA	uc003thr.2	0.0	426	True
brca	3624	INHBA	uc003thq.2	1.29253397624087	426	True
brca	1781	DYNC1I2	uc002uhb.1	26.6148988612276	612	True
brca	1781	DYNC1I2	uc002uhf.1	48.7354433815401	612	True
brca	1781	DYNC1I2	uc002uhd.1	4.55500525117622	375	True
brca	1781	DYNC1I2	uc002uhf.1	48.7354433815401	612	True
brca	28976	ACAD9	uc003ele.2	7.98628320184455	273	True
brca	28976	ACAD9	uc003ela.3	22.2054791845613	621	True
brca	64064	OXCT2	uc009vvu.1	0.0	511	True
brca	64064	OXCT2	uc001ceb.1	0.155059164092268	517	True
brca	64064	OXCT2	uc001ceb.1	0.155059164092268	517	True
brca	64064	OXCT2	uc009vvu.1	0.0	511	True
brca	122616	C14orf79	uc001ypz.1	1.54493050538263	0	True
brca	122616	C14orf79	uc001ypy.1	10.2014249099224	325	True
brca	122616	C14orf79	uc010tym.1	0.0	0	True
brca	122616	C14orf79	uc001ypy.1	10.2014249099224	325	True
brca	266727	MDGA1	uc003onv.1	0.26202309689032	242	True
brca	266727	MDGA1	uc003onu.1	1.35655837342655	955	True
brca	266727	MDGA1	uc003onw.3	0.177125407995064	0	True
brca	266727	MDGA1	uc003onu.1	1.35655837342655	955	True
brca	55051	C14orf102	uc010atp.1	0.409929135141853	669	True
brca	55051	C14orf102	uc001xyi.1	8.03714605610644	1164	True
brca	23129	PLXND1	uc003emw.2	21.9503782817375	81	True
brca	23129	PLXND1	uc003emx.2	27.9868826132857	1925	True
brca	23129	PLXND1	uc003emw.2	21.9503782817375	81	True
brca	23129	PLXND1	uc011blb.1	32.2755447508766	594	True
brca	10554	AGPAT1	uc003oaf.2	18.5534151516455	283	True
brca	10554	AGPAT1	uc003oae.2	47.2787499267234	283	True
brca	10554	AGPAT1	uc011dpk.1	0.0	247	True
brca	10554	AGPAT1	uc003oae.2	47.2787499267234	283	True
brca	129401	NUP35	uc002upg.2	0.683988854898227	0	True
brca	129401	NUP35	uc002upf.2	17.1896492593917	326	True
brca	129401	NUP35	uc010zfs.1	0.0	308	True
brca	129401	NUP35	uc002upf.2	17.1896492593917	326	True
brca	80301	PLEKHO2	uc010bgz.2	3.17724642959776	166	True
brca	80301	PLEKHO2	uc002anv.2	24.9625705983039	490	True
brca	155370	SBDSP1	uc003twh.2	13.353589236144	0	True
brca	155370	SBDSP1	uc003twg.2	18.2817709287896	0	True
brca	587	BCAT2	uc002pkt.2	4.17785546359693	300	True
brca	587	BCAT2	uc002pkr.2	23.2365922227238	392	True
brca	5000	ORC4L	uc002twl.1	1.21223752926846	0	True
brca	5000	ORC4L	uc010zbr.1	11.127356501533	357	True
brca	63967	CLSPN	uc009vux.2	0.0	1275	True
brca	63967	CLSPN	uc001bzi.2	0.210204091646681	1339	True
brca	1641	DCX	uc004epf.2	0.0	365	True
brca	1641	DCX	uc004epg.2	0.339851634867248	360	True
brca	1119	CHKA	uc001onk.2	1.72792342773501	439	True
brca	1119	CHKA	uc001onj.2	25.2380006732075	457	True
brca	2547	XRCC6	uc003bas.1	0.649380132091275	559	True
brca	2547	XRCC6	uc003bao.1	254.221456550221	609	True
brca	92667	C20orf72	uc010gco.2	2.59698910507194	0	True
brca	92667	C20orf72	uc002wqh.2	22.7369758789918	344	True
brca	92667	C20orf72	uc010gcp.2	0.261217518344629	0	True
brca	92667	C20orf72	uc002wqh.2	22.7369758789918	344	True
brca	57541	ZNF398	uc003wfl.2	0.559205500133996	642	True
brca	57541	ZNF398	uc011kum.1	8.35597390164515	647	True
brca	54823	C1orf26	uc001grh.3	0.0	900	True
brca	54823	C1orf26	uc001grg.3	4.51656932104967	900	True
brca	399948	C11orf92	uc001ple.2	0.0	0	True
brca	399948	C11orf92	uc001pld.2	2.50723710769988	124	True
brca	138649	ANKRD19	uc004asr.3	0.0	0	True
brca	138649	ANKRD19	uc004ass.2	1.30257750272037	0	True
brca	6509	SLC1A4	uc010ypz.1	0.0	234	True
brca	6509	SLC1A4	uc010ypy.1	12.1779462770393	312	True
brca	6509	SLC1A4	uc010ypz.1	0.0	234	True
brca	6509	SLC1A4	uc010yqa.1	11.5018980412858	532	True
brca	7551	ZNF3	uc010lgj.2	4.13090187729764	410	True
brca	7551	ZNF3	uc003usr.2	18.9826408683254	446	True
brca	129138	ANKRD54	uc003aud.2	0.0	177	True
brca	129138	ANKRD54	uc003auc.2	15.4321783670915	300	True
brca	401232	DKFZP686I15217	uc011dhq.1	0.0	0	True
brca	401232	DKFZP686I15217	uc003mur.3	3.18296676674763	0	True
brca	666	BOK	uc002wbr.2	25.8286899784965	0	True
brca	666	BOK	uc002wbq.2	44.6261752576957	212	True
brca	138311	FAM69B	uc004cil.2	1.74068077863773	344	True
brca	138311	FAM69B	uc004cik.2	6.64047535919026	431	True
brca	389668	XKR9	uc010lzd.2	0.0	241	True
brca	389668	XKR9	uc003xyq.2	0.426208388184279	373	True
brca	389668	XKR9	uc010lze.2	0.0	373	True
brca	389668	XKR9	uc003xyq.2	0.426208388184279	373	True
brca	55250	ELP2	uc002kzo.1	1.40683012723473	756	True
brca	55250	ELP2	uc002kzk.1	59.6758338746295	826	True
brca	10844	TUBGCP2	uc001lmf.1	0.871962397576654	495	True
brca	10844	TUBGCP2	uc001lmg.1	36.4879615430345	902	True
brca	10844	TUBGCP2	uc010qvd.1	0.0	772	True
brca	10844	TUBGCP2	uc001lmg.1	36.4879615430345	902	True
brca	1718	DHCR24	uc010ooi.1	30.8209542191966	159	True
brca	1718	DHCR24	uc001cyc.1	144.629555297329	516	True
brca	9682	KDM4A	uc010oki.1	0.635388995267066	509	True
brca	9682	KDM4A	uc001cjx.2	28.1543943661593	1064	True
brca	11179	ZNF277	uc003vgf.2	0.0	372	True
brca	11179	ZNF277	uc003vge.2	17.8521589093384	450	True
brca	11179	ZNF277	uc003vgg.2	0.0	275	True
brca	11179	ZNF277	uc003vge.2	17.8521589093384	450	True
brca	5768	QSOX1	uc001goc.2	23.2490477352616	243	True
brca	5768	QSOX1	uc001gnz.2	56.6736618209154	747	True
brca	9488	PIGB	uc010ugg.1	3.07348102673968	359	True
brca	9488	PIGB	uc002act.2	10.4506021886994	554	True
brca	6900	CNTN2	uc001hbr.2	0.0	1040	True
brca	6900	CNTN2	uc001hbs.2	0.107213401625906	828	True
brca	57647	DHX37	uc001ugz.1	0.48973998012213	262	True
brca	57647	DHX37	uc001ugy.2	8.47184577636753	1157	True
brca	8878	SQSTM1	uc011dgs.1	27.9021130825535	356	True
brca	8878	SQSTM1	uc003mkw.3	156.507377202895	440	True
brca	6448	SGSH	uc002jya.3	0.715491222377637	299	True
brca	6448	SGSH	uc002jxz.3	24.097524856091	502	True
brca	7405	UVRAG	uc001oxc.2	4.08220718428712	699	True
brca	7405	UVRAG	uc010rrw.1	16.4112619769654	598	True
brca	7405	UVRAG	uc010rry.1	0.53063803291931	255	True
brca	7405	UVRAG	uc010rrw.1	16.4112619769654	598	True
brca	55622	TTC27	uc002ron.2	5.38337747408251	0	True
brca	55622	TTC27	uc002rom.2	15.1593771620701	843	True
brca	3030	HADHA	uc010yks.1	0.879763956379086	676	True
brca	3030	HADHA	uc002rgy.2	221.873220342118	763	True
brca	8310	ACOX3	uc003glc.3	0.0	700	True
brca	8310	ACOX3	uc010idk.2	15.3003695192773	700	True
brca	81	ACTN4	uc002ojb.1	35.3394316646887	233	True
brca	81	ACTN4	uc002oja.1	252.475357780663	911	True
brca	4144	MAT2A	uc010fgk.2	0.0	369	True
brca	4144	MAT2A	uc002spr.2	140.903781822682	395	True
brca	9633	MTL5	uc001ooe.2	0.421454413114703	229	True
brca	9633	MTL5	uc001ooc.2	3.48682667748326	508	True
brca	57020	C16orf62	uc002dgp.1	0.138019356234675	712	True
brca	57020	C16orf62	uc002dgn.1	34.724995883354	963	True
brca	10606	PAICS	uc010ihd.1	0.0	426	True
brca	10606	PAICS	uc003hbu.1	59.4765478190246	425	True
brca	1786	DNMT1	uc002mnf.2	0.721028853674957	540	True
brca	1786	DNMT1	uc002mng.2	15.0256721449339	1616	True
brca	1717	DHCR7	uc001oqk.2	0.0	475	True
brca	1717	DHCR7	uc001oql.2	29.159736565724	475	True
brca	8805	TRIM24	uc003vub.2	6.23752565707805	1016	True
brca	8805	TRIM24	uc003vuc.2	11.8188180714907	1050	True
brca	79932	KIAA0319L	uc001byw.2	15.3581150076992	491	True
brca	79932	KIAA0319L	uc001byx.2	32.8127748202032	1049	True
brca	80213	TM2D3	uc002bxi.2	12.7836365644179	247	True
brca	80213	TM2D3	uc002bxj.2	40.0749003916092	221	True
brca	9343	EFTUD2	uc010wje.1	0.0	937	True
brca	9343	EFTUD2	uc002ihn.2	39.4127649256039	972	True
brca	54829	ASPN	uc010mqy.1	0.577088758568898	243	True
brca	54829	ASPN	uc004ase.1	17.0927546716828	380	True
brca	79109	MAPKAP1	uc004bqa.2	3.26660712050124	323	True
brca	79109	MAPKAP1	uc004bpv.2	33.2027152622904	522	True
brca	79109	MAPKAP1	uc011lzu.1	1.43104967660134	325	True
brca	79109	MAPKAP1	uc004bpv.2	33.2027152622904	522	True
brca	8481	OFD1	uc004cvu.3	6.92543789373735	971	True
brca	8481	OFD1	uc004cvp.3	15.3014140837324	1012	True
brca	55094	GPATCH1	uc002nuh.1	1.10314275831799	308	True
brca	55094	GPATCH1	uc002nug.1	8.10117837917776	931	True
brca	24144	TFIP11	uc003acq.2	9.97142433783991	196	True
brca	24144	TFIP11	uc003act.2	24.61963734414	837	True
brca	3156	HMGCR	uc010izp.2	0.12938050442292	111	True
brca	3156	HMGCR	uc003kdp.2	16.3545471293736	888	True
brca	54682	MANSC1	uc010shm.1	5.89009086439574	365	True
brca	54682	MANSC1	uc001rai.1	35.7127964616449	431	True
brca	6809	STX3	uc010rkx.1	2.60513126981873	277	True
brca	6809	STX3	uc001nog.2	20.6154670373794	289	True
brca	6809	STX3	uc010rky.1	0.0	180	True
brca	6809	STX3	uc001nog.2	20.6154670373794	289	True
brca	7982	ST7	uc003vio.2	2.32721652131364	554	True
brca	7982	ST7	uc003viq.2	13.5089477188003	531	True
brca	171017	ZNF384	uc001qqd.2	0.0	461	True
brca	171017	ZNF384	uc010sfh.1	16.4109331586082	577	True
brca	171017	ZNF384	uc001qqe.2	2.63878175176139	500	True
brca	171017	ZNF384	uc010sfh.1	16.4109331586082	577	True
brca	56970	ATXN7L3	uc010wiv.1	1.24621913462335	129	True
brca	56970	ATXN7L3	uc002iga.2	23.576842016295	347	True
brca	26354	GNL3	uc003dff.2	0.0	537	True
brca	26354	GNL3	uc003dfd.2	79.3230870906606	549	True
brca	4059	BCAM	uc002ozt.1	14.6967106495466	588	True
brca	4059	BCAM	uc002ozu.2	169.228487724409	628	True
brca	57674	RNF213	uc010dhx.1	10.8674479040178	224	True
brca	57674	RNF213	uc002jyh.1	23.4440867610996	3280	True
brca	7726	TRIM26	uc003npr.2	3.62829711810791	539	True
brca	7726	TRIM26	uc003npt.2	29.8802786156795	539	True
brca	7726	TRIM26	uc003nps.2	4.42738559994477	539	True
brca	7726	TRIM26	uc003npt.2	29.8802786156795	539	True
brca	1802	DPH2	uc001cla.2	0.698060029068252	261	True
brca	1802	DPH2	uc001ckz.2	13.7033686982719	489	True
brca	1802	DPH2	uc010okk.1	0.30218103812981	354	True
brca	1802	DPH2	uc001ckz.2	13.7033686982719	489	True
brca	54812	AFTPH	uc002sdc.2	6.08134410440271	937	True
brca	54812	AFTPH	uc002sdb.2	22.6489124060078	909	True
brca	6916	TBXAS1	uc003vvh.2	0.216174792836775	534	True
brca	6916	TBXAS1	uc003vvi.2	9.38688404585652	534	True
brca	6916	TBXAS1	uc010lne.2	0.0	466	True
brca	6916	TBXAS1	uc003vvi.2	9.38688404585652	534	True
brca	1609	DGKQ	uc010ibn.2	0.0	929	True
brca	1609	DGKQ	uc003gbw.2	5.58715912168163	942	True
brca	54802	TRIT1	uc001cel.2	0.0	0	True
brca	54802	TRIT1	uc010oiz.1	8.94828628654701	467	True
brca	120534	C11orf46	uc001msp.2	16.9714851858965	0	True
brca	120534	C11orf46	uc001mso.1	27.4919806420697	260	True
brca	6899	TBX1	uc002zqb.2	0.195923143077015	398	True
brca	6899	TBX1	uc002zqa.1	2.29884851300612	495	True
brca	153572	IRX2	uc003jda.2	12.0914783539979	471	True
brca	153572	IRX2	uc003jdb.2	28.869700290737	471	True
brca	27315	PGAP2	uc001lyn.3	8.04123074523087	161	True
brca	27315	PGAP2	uc010qxy.1	9.20916713793317	307	True
brca	81628	TSC22D4	uc003uvb.2	10.7057576752426	156	True
brca	81628	TSC22D4	uc003uva.2	30.0393745689644	395	True
brca	81628	TSC22D4	uc010lgx.2	0.410194914519171	395	True
brca	81628	TSC22D4	uc003uva.2	30.0393745689644	395	True
brca	81628	TSC22D4	uc011kjv.1	0.0	156	True
brca	81628	TSC22D4	uc003uva.2	30.0393745689644	395	True
brca	51252	FAM178B	uc002sxj.3	0.0	119	True
brca	51252	FAM178B	uc002sxi.3	1.47825021350877	138	True
brca	51252	FAM178B	uc002sxk.3	0.161164121918522	362	True
brca	51252	FAM178B	uc002sxi.3	1.47825021350877	138	True
brca	4209	MEF2D	uc001fpb.2	0.0	514	True
brca	4209	MEF2D	uc001fpd.2	24.9829218923668	514	True
brca	153571	C5orf38	uc011cmg.1	1.47288228951995	135	True
brca	153571	C5orf38	uc011cmj.1	4.84272098190123	0	True
brca	3419	IDH3A	uc002bdg.2	0.177648092794178	279	True
brca	3419	IDH3A	uc002bdd.2	30.8198433688446	366	True
brca	22985	ACIN1	uc001wir.3	7.11411316502585	614	True
brca	22985	ACIN1	uc001wis.3	24.1711508631292	1022	True
brca	11314	CD300A	uc010dfs.2	0.0	103	True
brca	11314	CD300A	uc002jkv.2	6.79282458094144	299	True
brca	8740	TNFSF14	uc002mfk.1	0.312874555184671	240	True
brca	8740	TNFSF14	uc002mfj.1	0.0	204	True
brca	8740	TNFSF14	uc002mfj.1	0.0	204	True
brca	8740	TNFSF14	uc002mfk.1	0.312874555184671	240	True
brca	22920	KIFAP3	uc010plx.1	11.4463134569469	494	True
brca	22920	KIFAP3	uc001ggv.2	23.6213529125736	792	True
brca	4953	ODC1	uc002ran.1	11.3661894337508	147	True
brca	4953	ODC1	uc002rao.1	51.2038445857471	461	True
brca	7922	SLC39A7	uc003odh.2	6.53435918634	117	True
brca	7922	SLC39A7	uc003odf.2	66.104404724525	469	True
brca	401115	C4orf48	uc003gep.3	0.0	95	True
brca	401115	C4orf48	uc003geo.3	1.60983635623505	139	True
brca	401115	C4orf48	uc003geo.3	1.60983635623505	139	True
brca	401115	C4orf48	uc003gep.3	0.0	95	True
brca	56097	PCDHGC5	uc011dbc.1	0.0	877	True
brca	56097	PCDHGC5	uc003lla.1	0.136822369747174	944	True
brca	6386	SDCBP	uc003xtq.2	0.0	298	True
brca	6386	SDCBP	uc003xtn.2	159.473913073474	298	True
brca	6386	SDCBP	uc011led.1	0.0	239	True
brca	6386	SDCBP	uc003xtn.2	159.473913073474	298	True
brca	10276	NET1	uc010qar.1	2.54168424741406	415	True
brca	10276	NET1	uc001iib.2	76.2390013634218	542	True
brca	255167	LOC255167	uc003jdq.2	0.045291267414337	0	True
brca	255167	LOC255167	uc003jdr.2	0.00632879566186306	0	True
brca	311	ANXA11	uc001kbs.1	0.881915253479646	505	True
brca	311	ANXA11	uc001kbu.1	117.576669333363	505	True
brca	11219	TREX2	uc011myp.1	0.0	235	True
brca	11219	TREX2	uc010nud.1	0.0	235	True
brca	11219	TREX2	uc010nud.1	0.0	235	True
brca	11219	TREX2	uc011myp.1	0.0	235	True
brca	9731	KIAA0562	uc010nzm.1	4.97313881957553	0	True
brca	9731	KIAA0562	uc001aky.2	8.22674765783397	925	True
brca	54956	PARP16	uc002aop.2	0.342409772413834	207	True
brca	54956	PARP16	uc002aoo.2	10.1337100134369	322	True
brca	54956	PARP16	uc002aoq.2	2.49906538070904	323	True
brca	54956	PARP16	uc002aoo.2	10.1337100134369	322	True
brca	54953	C1orf27	uc010por.1	0.0	421	True
brca	54953	C1orf27	uc001grw.2	18.6577607016999	453	True
brca	8454	CUL1	uc003wfa.2	0.0650982793428067	437	True
brca	8454	CUL1	uc003wey.2	48.5984451609913	776	True
brca	126432	RINL	uc010xuo.1	0.0	566	True
brca	126432	RINL	uc002ojr.1	5.82108409577636	107	True
brca	54700	RRN3	uc010uzp.1	1.64097413094893	519	True
brca	54700	RRN3	uc002dde.2	29.949427716399	651	True
brca	115509	ZNF689	uc002dyx.2	3.60917920007231	500	True
brca	115509	ZNF689	uc010bzy.2	5.7609245600582	249	True
brca	3659	IRF1	uc003kxb.2	0.0	325	True
brca	3659	IRF1	uc003kxa.2	17.550875408252	325	True
brca	3659	IRF1	uc003kxb.2	0.0	325	True
brca	3659	IRF1	uc010jdt.1	16.763128925161	249	True
brca	153770	PLAC8L1	uc011dbp.1	0.0846560904275443	0	True
brca	153770	PLAC8L1	uc003lnv.2	0.0	177	True
brca	153770	PLAC8L1	uc003lnv.2	0.0	177	True
brca	153770	PLAC8L1	uc011dbp.1	0.0846560904275443	0	True
brca	440823	MIAT	uc003adb.1	0.0	0	True
brca	440823	MIAT	uc003adf.1	1.03057846330379	0	True
brca	440823	MIAT	uc003adc.1	0.260732189503213	0	True
brca	440823	MIAT	uc003adf.1	1.03057846330379	0	True
brca	3383	ICAM1	uc010xle.1	4.68219925182193	310	True
brca	3383	ICAM1	uc002mnq.2	22.5595374843748	532	True
brca	55322	C5orf22	uc010iuj.2	1.74001953504172	177	True
brca	55322	C5orf22	uc003jhj.3	12.5972007611393	442	True
brca	79898	ZNF613	uc002pya.1	0.618761097102685	581	True
brca	79898	ZNF613	uc002pxz.1	6.56100842674829	617	True
brca	55633	TBC1D22B	uc003onp.2	0.0	163	True
brca	55633	TBC1D22B	uc003onn.2	11.2951968786853	505	True
brca	7464	CORO2A	uc004ayk.2	0.304725996884416	172	True
brca	7464	CORO2A	uc004aym.2	8.1221748891222	525	True
brca	4354	MPP1	uc010nvg.1	0.0	446	True
brca	4354	MPP1	uc004fmp.1	23.0257722743344	466	True
brca	4354	MPP1	uc011mzw.1	0.0	449	True
brca	4354	MPP1	uc004fmp.1	23.0257722743344	466	True
brca	7942	TFEB	uc003oqr.1	0.33413152075078	391	True
brca	7942	TFEB	uc003oqu.1	10.9227528263253	490	True
brca	7942	TFEB	uc003oqt.1	2.51417917068087	476	True
brca	7942	TFEB	uc003oqu.1	10.9227528263253	490	True
brca	83440	ADPGK	uc002ave.3	1.14942256699277	222	True
brca	83440	ADPGK	uc010ukw.1	25.5057139323473	439	True
brca	2017	CTTN	uc001opw.3	20.5654379958847	513	True
brca	2017	CTTN	uc001opv.3	83.3777700856844	550	True
brca	2017	CTTN	uc001opx.2	11.2616129157258	234	True
brca	2017	CTTN	uc001opv.3	83.3777700856844	550	True
brca	55147	RBM23	uc001whj.2	0.404435162990501	189	True
brca	55147	RBM23	uc001whg.2	19.6920445240783	439	True
brca	55147	RBM23	uc010tne.1	1.87944307292757	269	True
brca	55147	RBM23	uc001whg.2	19.6920445240783	439	True
brca	29801	ZDHHC8	uc010gsa.2	0.0	571	True
brca	29801	ZDHHC8	uc002zrq.2	15.5536197348215	765	True
brca	309	ANXA6	uc003ltm.1	78.5674331553935	667	True
brca	309	ANXA6	uc003ltl.1	137.108217296893	673	True
brca	79073	TMEM109	uc001nqh.2	51.0834212098136	243	True
brca	79073	TMEM109	uc001nqg.2	89.5370341767319	243	True
brca	26276	VPS33B	uc010uqu.1	0.0	590	True
brca	26276	VPS33B	uc002bqp.1	10.1891736818532	617	True
brca	375775	PNPLA7	uc011mfa.1	3.19311790590876	725	True
brca	375775	PNPLA7	uc010ncj.1	6.67446532801966	1342	True
brca	6712	SPTBN2	uc001ojc.1	4.4081765185446	174	True
brca	6712	SPTBN2	uc001ojd.2	7.80960559938493	2390	True
brca	134359	POC5	uc003keg.3	0.228300320187554	550	True
brca	134359	POC5	uc003keh.3	9.14871676114162	575	True
brca	6240	RRM1	uc010qyd.1	0.0	454	True
brca	6240	RRM1	uc001lyw.3	44.0725879566319	792	True
brca	93624	TADA2B	uc003gjw.3	6.82982853822966	420	True
brca	93624	TADA2B	uc010idi.2	18.7431507165908	345	True
brca	25970	SH2B1	uc010vdd.1	5.01928401111577	335	True
brca	25970	SH2B1	uc002drk.2	15.5400501405847	671	True
brca	25970	SH2B1	uc010vdd.1	5.01928401111577	335	True
brca	25970	SH2B1	uc010vdc.1	7.27812808995057	373	True
brca	51430	C1orf9	uc010pmn.1	5.41047724855599	883	True
brca	51430	C1orf9	uc009wwd.2	13.1414840588537	1210	True
brca	60561	RINT1	uc010ljj.1	0.0	367	True
brca	60561	RINT1	uc003vda.1	13.1351693252524	792	True
brca	4899	NRF1	uc011kpa.1	0.794459593953408	342	True
brca	4899	NRF1	uc003voz.2	10.1266876893625	503	True
brca	54431	DNAJC10	uc010fro.1	0.0	0	True
brca	54431	DNAJC10	uc002uow.1	44.6735993164387	793	True
brca	7030	TFE3	uc004dmc.3	22.4324891542954	470	True
brca	7030	TFE3	uc004dmb.3	28.1308278747912	575	True
brca	55353	LAPTM4B	uc010mbg.2	0.0	149	True
brca	55353	LAPTM4B	uc003yia.2	93.8535555178742	317	True
brca	8394	PIP5K1A	uc010pcv.1	4.48850070032508	254	True
brca	8394	PIP5K1A	uc001exi.2	23.9518376297973	549	True
brca	80219	COQ10B	uc010fsl.1	0.0	210	True
brca	80219	COQ10B	uc002uuh.1	32.6272004079149	238	True
brca	56474	CTPS2	uc004cxl.2	4.10483938171532	586	True
brca	56474	CTPS2	uc004cxm.2	11.2835903254262	586	True
brca	387990	TOMM20L	uc010trq.1	0.241648400449541	0	True
brca	387990	TOMM20L	uc001xdr.1	0.0	152	True
brca	387990	TOMM20L	uc001xdr.1	0.0	152	True
brca	387990	TOMM20L	uc010trq.1	0.241648400449541	0	True
brca	80742	PRR3	uc003nqi.1	2.47355272183072	188	True
brca	80742	PRR3	uc003nqj.1	6.7921319173951	167	True
brca	647121	LOC647121	uc001eiu.1	0.118385540295362	0	True
brca	647121	LOC647121	uc009wht.1	0.919024041570191	121	True
brca	3927	LASP1	uc010wdz.1	0.0	205	True
brca	3927	LASP1	uc002hra.2	135.542712254061	261	True
brca	80173	IFT74	uc010mja.2	0.0	600	True
brca	80173	IFT74	uc003zqg.3	17.2507955654238	600	True
brca	55768	NGLY1	uc003cdk.2	0.0	0	True
brca	55768	NGLY1	uc003cdl.2	22.4312288753737	654	True
brca	55768	NGLY1	uc003cdm.2	1.82339093397987	558	True
brca	55768	NGLY1	uc003cdl.2	22.4312288753737	654	True
brca	81037	CLPTM1L	uc003jcg.2	4.25185751393938	369	True
brca	81037	CLPTM1L	uc003jch.2	75.0869334403882	538	True
brca	64771	C6orf106	uc003ojs.2	11.2404077967233	232	True
brca	64771	C6orf106	uc003ojr.2	63.1046407072836	298	True
brca	10908	PNPLA6	uc002mgt.1	8.86262413922386	0	True
brca	10908	PNPLA6	uc002mgs.2	8.86991551481897	1365	True
brca	255403	ZNF718	uc003fzw.3	0.379566624663659	217	True
brca	255403	ZNF718	uc010iaz.2	2.99710830663082	0	True
brca	3720	JARID2	uc011div.1	0.163618860120354	1074	True
brca	3720	JARID2	uc003nbj.2	9.25124145763524	1246	True
brca	2643	GCH1	uc010aol.1	0.420070513816565	174	True
brca	2643	GCH1	uc001xbi.1	6.03041457948231	250	True
brca	57664	PLEKHA4	uc002pkw.1	6.63072456574515	177	True
brca	57664	PLEKHA4	uc002pkx.2	32.0780108342905	779	True
